drug,reactome_id,pathway_name
CHEMBL1871,R-HSA-194315,Signaling by Rho GTPases
CHEMBL1871,R-HSA-195258,RHO GTPase Effectors
CHEMBL1871,R-HSA-212436,Generic Transcription Pathway
CHEMBL1871,R-HSA-2262752,Cellular responses to stress
CHEMBL1871,R-HSA-2990846,SUMOylation
CHEMBL1871,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins
CHEMBL1871,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
CHEMBL1871,R-HSA-383280,Nuclear Receptor transcription pathway
CHEMBL1871,R-HSA-392499,Metabolism of proteins
CHEMBL1871,R-HSA-4090294,SUMOylation of intracellular receptors
CHEMBL1871,R-HSA-5625740,RHO GTPases activate PKNs
CHEMBL1871,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
CHEMBL1871,R-HSA-5688426,Deubiquitination
CHEMBL1871,R-HSA-5689880,Ub-specific processing proteases
CHEMBL1871,R-HSA-597592,Post-translational protein modification
CHEMBL1871,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL1871,R-HSA-74160,Gene expression (Transcription)
CHEMBL1871,R-HSA-8878166,Transcriptional regulation by RUNX2
CHEMBL1871,R-HSA-8940973,RUNX2 regulates osteoblast differentiation
CHEMBL1871,R-HSA-8941326,RUNX2 regulates bone development
CHEMBL1871,R-HSA-8953897,Cellular responses to stimuli
CHEMBL1871,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
CHEMBL1874,R-HSA-1643685,Disease
CHEMBL1874,R-HSA-382551,Transport of small molecules
CHEMBL1874,R-HSA-425407,SLC-mediated transmembrane transport
CHEMBL1874,R-HSA-426117,Cation-coupled Chloride cotransporters
CHEMBL1874,R-HSA-5619102,SLC transporter disorders
CHEMBL1874,R-HSA-5619104,Defective SLC12A1 causes Bartter syndrome 1 (BS1)
CHEMBL1874,R-HSA-5619115,Disorders of transmembrane transporters
CHEMBL1874,R-HSA-9958790,SLC-mediated transport of inorganic anions
CHEMBL1875,R-HSA-162582,Signal Transduction
CHEMBL1875,R-HSA-372790,Signaling by GPCR
CHEMBL1875,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL1875,R-HSA-375280,Amine ligand-binding receptors
CHEMBL1875,R-HSA-388396,GPCR downstream signalling
CHEMBL1875,R-HSA-390666,Serotonin receptors
CHEMBL1875,R-HSA-418555,G alpha (s) signalling events
CHEMBL1875,R-HSA-500792,GPCR ligand binding
CHEMBL1876,R-HSA-1643685,Disease
CHEMBL1876,R-HSA-382551,Transport of small molecules
CHEMBL1876,R-HSA-425407,SLC-mediated transmembrane transport
CHEMBL1876,R-HSA-426117,Cation-coupled Chloride cotransporters
CHEMBL1876,R-HSA-5619087,Defective SLC12A3 causes Gitelman syndrome (GS)
CHEMBL1876,R-HSA-5619102,SLC transporter disorders
CHEMBL1876,R-HSA-5619115,Disorders of transmembrane transporters
CHEMBL1876,R-HSA-9958790,SLC-mediated transport of inorganic anions
CHEMBL1881,R-HSA-162582,Signal Transduction
CHEMBL1881,R-HSA-372790,Signaling by GPCR
CHEMBL1881,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL1881,R-HSA-388396,GPCR downstream signalling
CHEMBL1881,R-HSA-391903,Eicosanoid ligand-binding receptors
CHEMBL1881,R-HSA-391908,Prostanoid ligand receptors
CHEMBL1881,R-HSA-418555,G alpha (s) signalling events
CHEMBL1881,R-HSA-500792,GPCR ligand binding
CHEMBL1882,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL1882,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1882,R-HSA-112316,Neuronal System
CHEMBL1882,R-HSA-181431,Acetylcholine binding and downstream events
CHEMBL1882,R-HSA-622323,Presynaptic nicotinic acetylcholine receptors
CHEMBL1882,R-HSA-622327,Postsynaptic nicotinic acetylcholine receptors
CHEMBL1882,R-HSA-629587,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors
CHEMBL1882,R-HSA-629594,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors
CHEMBL1882,R-HSA-629597,Highly calcium permeable nicotinic acetylcholine receptors
CHEMBL1883,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL1883,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1883,R-HSA-112316,Neuronal System
CHEMBL1883,R-HSA-181431,Acetylcholine binding and downstream events
CHEMBL1883,R-HSA-622323,Presynaptic nicotinic acetylcholine receptors
CHEMBL1883,R-HSA-622327,Postsynaptic nicotinic acetylcholine receptors
CHEMBL1883,R-HSA-629587,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors
CHEMBL1883,R-HSA-629594,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors
CHEMBL1883,R-HSA-629597,Highly calcium permeable nicotinic acetylcholine receptors
CHEMBL1886,R-HSA-112316,Neuronal System
CHEMBL1886,R-HSA-1296025,ATP sensitive Potassium channels
CHEMBL1886,R-HSA-1296065,Inwardly rectifying K+ channels
CHEMBL1886,R-HSA-1296071,Potassium Channels
CHEMBL1886,R-HSA-1430728,Metabolism
CHEMBL1886,R-HSA-163685,Integration of energy metabolism
CHEMBL1886,R-HSA-1643685,Disease
CHEMBL1886,R-HSA-382551,Transport of small molecules
CHEMBL1886,R-HSA-382556,ABC-family proteins mediated transport
CHEMBL1886,R-HSA-397014,Muscle contraction
CHEMBL1886,R-HSA-422356,Regulation of insulin secretion
CHEMBL1886,R-HSA-5576891,Cardiac conduction
CHEMBL1886,R-HSA-5578775,Ion homeostasis
CHEMBL1886,R-HSA-5619084,ABC transporter disorders
CHEMBL1886,R-HSA-5619115,Disorders of transmembrane transporters
CHEMBL1886,R-HSA-5678420,"Defective ABCC9 causes CMD10, ATFB12 and Cantu syndrome"
CHEMBL1886,R-HSA-5683177,Defective ABCC8 can cause hypo- and hyper-glycemias
CHEMBL1889,R-HSA-162582,Signal Transduction
CHEMBL1889,R-HSA-1643685,Disease
CHEMBL1889,R-HSA-372790,Signaling by GPCR
CHEMBL1889,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL1889,R-HSA-375276,Peptide ligand-binding receptors
CHEMBL1889,R-HSA-388396,GPCR downstream signalling
CHEMBL1889,R-HSA-388479,Vasopressin-like receptors
CHEMBL1889,R-HSA-416476,G alpha (q) signalling events
CHEMBL1889,R-HSA-500792,GPCR ligand binding
CHEMBL1889,R-HSA-5619099,"Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)"
CHEMBL1889,R-HSA-5619102,SLC transporter disorders
CHEMBL1889,R-HSA-5619115,Disorders of transmembrane transporters
CHEMBL1892,R-HSA-1430728,Metabolism
CHEMBL1892,R-HSA-71291,Metabolism of amino acids and derivatives
CHEMBL1892,R-HSA-8963693,Aspartate and asparagine metabolism
CHEMBL1893,R-HSA-112310,Neurotransmitter release cycle
CHEMBL1893,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1893,R-HSA-112316,Neuronal System
CHEMBL1893,R-HSA-181429,Serotonin Neurotransmitter Release Cycle
CHEMBL1893,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle
CHEMBL1893,R-HSA-212676,Dopamine Neurotransmitter Release Cycle
CHEMBL1898,R-HSA-162582,Signal Transduction
CHEMBL1898,R-HSA-372790,Signaling by GPCR
CHEMBL1898,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL1898,R-HSA-375280,Amine ligand-binding receptors
CHEMBL1898,R-HSA-388396,GPCR downstream signalling
CHEMBL1898,R-HSA-390666,Serotonin receptors
CHEMBL1898,R-HSA-418594,G alpha (i) signalling events
CHEMBL1898,R-HSA-500792,GPCR ligand binding
CHEMBL1899,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL1899,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1899,R-HSA-112316,Neuronal System
CHEMBL1900,R-HSA-1430728,Metabolism
CHEMBL1900,R-HSA-196071,Metabolism of steroid hormones
CHEMBL1900,R-HSA-196108,Pregnenolone biosynthesis
CHEMBL1900,R-HSA-556833,Metabolism of lipids
CHEMBL1900,R-HSA-5652084,Fructose metabolism
CHEMBL1900,R-HSA-5652227,Fructose biosynthesis
CHEMBL1900,R-HSA-70370,Galactose catabolism
CHEMBL1900,R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives
CHEMBL1900,R-HSA-8957322,Metabolism of steroids
CHEMBL1901,R-HSA-162582,Signal Transduction
CHEMBL1901,R-HSA-372790,Signaling by GPCR
CHEMBL1901,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL1901,R-HSA-375276,Peptide ligand-binding receptors
CHEMBL1901,R-HSA-388396,GPCR downstream signalling
CHEMBL1901,R-HSA-416476,G alpha (q) signalling events
CHEMBL1901,R-HSA-500792,GPCR ligand binding
CHEMBL1903,R-HSA-112310,Neurotransmitter release cycle
CHEMBL1903,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1903,R-HSA-112316,Neuronal System
CHEMBL1903,R-HSA-382551,Transport of small molecules
CHEMBL1903,R-HSA-425407,SLC-mediated transmembrane transport
CHEMBL1903,R-HSA-442660,SLC-mediated transport of neurotransmitters
CHEMBL1903,R-HSA-888590,"GABA synthesis, release, reuptake and degradation"
CHEMBL1903,R-HSA-888593,Reuptake of GABA
CHEMBL1904,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL1904,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1904,R-HSA-112316,Neuronal System
CHEMBL1904,R-HSA-1266738,Developmental Biology
CHEMBL1904,R-HSA-162582,Signal Transduction
CHEMBL1904,R-HSA-166520,Signaling by NTRKs
CHEMBL1904,R-HSA-212436,Generic Transcription Pathway
CHEMBL1904,R-HSA-2682334,EPH-Ephrin signaling
CHEMBL1904,R-HSA-3928662,EPHB-mediated forward signaling
CHEMBL1904,R-HSA-422475,Axon guidance
CHEMBL1904,R-HSA-438064,Post NMDA receptor activation events
CHEMBL1904,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation"
CHEMBL1904,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling
CHEMBL1904,R-HSA-442755,Activation of NMDA receptors and postsynaptic events
CHEMBL1904,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor
CHEMBL1904,R-HSA-5673001,RAF/MAP kinase cascade
CHEMBL1904,R-HSA-5683057,MAPK family signaling cascades
CHEMBL1904,R-HSA-5684996,MAPK1/MAPK3 signaling
CHEMBL1904,R-HSA-6794361,Neurexins and neuroligins
CHEMBL1904,R-HSA-6794362,Protein-protein interactions at synapses
CHEMBL1904,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL1904,R-HSA-74160,Gene expression (Transcription)
CHEMBL1904,R-HSA-8849932,Synaptic adhesion-like molecules
CHEMBL1904,R-HSA-8986944,Transcriptional Regulation by MECP2
CHEMBL1904,R-HSA-9006115,Signaling by NTRK2 (TRKB)
CHEMBL1904,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL1904,R-HSA-9022699,MECP2 regulates neuronal receptors and channels
CHEMBL1904,R-HSA-9032500,Activated NTRK2 signals through FYN
CHEMBL1904,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors
CHEMBL1904,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission
CHEMBL1904,R-HSA-9620244,Long-term potentiation
CHEMBL1904,R-HSA-9675108,Nervous system development
CHEMBL1905,R-HSA-109582,Hemostasis
CHEMBL1905,R-HSA-1266738,Developmental Biology
CHEMBL1905,R-HSA-1280215,Cytokine Signaling in Immune system
CHEMBL1905,R-HSA-1280218,Adaptive Immune System
CHEMBL1905,R-HSA-1474244,Extracellular matrix organization
CHEMBL1905,R-HSA-1500931,Cell-Cell communication
CHEMBL1905,R-HSA-1566948,Elastic fibre formation
CHEMBL1905,R-HSA-1566977,Fibronectin matrix formation
CHEMBL1905,R-HSA-162582,Signal Transduction
CHEMBL1905,R-HSA-1643685,Disease
CHEMBL1905,R-HSA-168256,Immune System
CHEMBL1905,R-HSA-170834,Signaling by TGF-beta Receptor Complex
CHEMBL1905,R-HSA-194315,Signaling by Rho GTPases
CHEMBL1905,R-HSA-195258,RHO GTPase Effectors
CHEMBL1905,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
CHEMBL1905,R-HSA-202733,Cell surface interactions at the vascular wall
CHEMBL1905,R-HSA-210991,Basigin interactions
CHEMBL1905,R-HSA-2129379,Molecules associated with elastic fibres
CHEMBL1905,R-HSA-216083,Integrin cell surface interactions
CHEMBL1905,R-HSA-2173789,TGF-beta receptor signaling activates SMADs
CHEMBL1905,R-HSA-3000157,Laminin interactions
CHEMBL1905,R-HSA-3000170,Syndecan interactions
CHEMBL1905,R-HSA-3000171,Non-integrin membrane-ECM interactions
CHEMBL1905,R-HSA-3000178,ECM proteoglycans
CHEMBL1905,R-HSA-372790,Signaling by GPCR
CHEMBL1905,R-HSA-373755,Semaphorin interactions
CHEMBL1905,R-HSA-373760,L1CAM interactions
CHEMBL1905,R-HSA-388396,GPCR downstream signalling
CHEMBL1905,R-HSA-416700,Other semaphorin interactions
CHEMBL1905,R-HSA-418555,G alpha (s) signalling events
CHEMBL1905,R-HSA-422475,Axon guidance
CHEMBL1905,R-HSA-445144,Signal transduction by L1
CHEMBL1905,R-HSA-446343,Localization of the PINCH-ILK-PARVIN complex to focal adhesions
CHEMBL1905,R-HSA-446353,Cell-extracellular matrix interactions
CHEMBL1905,R-HSA-446728,Cell junction organization
CHEMBL1905,R-HSA-447041,CHL1 interactions
CHEMBL1905,R-HSA-449147,Signaling by Interleukins
CHEMBL1905,R-HSA-5663205,Infectious disease
CHEMBL1905,R-HSA-5663220,RHO GTPases Activate Formins
CHEMBL1905,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
CHEMBL1905,R-HSA-6806834,Signaling by MET
CHEMBL1905,R-HSA-75892,Platelet Adhesion to exposed collagen
CHEMBL1905,R-HSA-8875513,MET interacts with TNS proteins
CHEMBL1905,R-HSA-8875878,MET promotes cell motility
CHEMBL1905,R-HSA-8953897,Cellular responses to stimuli
CHEMBL1905,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL1905,R-HSA-9006936,Signaling by TGFB family members
CHEMBL1905,R-HSA-9012999,RHO GTPase cycle
CHEMBL1905,R-HSA-9013149,RAC1 GTPase cycle
CHEMBL1905,R-HSA-9013404,RAC2 GTPase cycle
CHEMBL1905,R-HSA-9013408,RHOG GTPase cycle
CHEMBL1905,R-HSA-9013423,RAC3 GTPase cycle
CHEMBL1905,R-HSA-9609646,HCMV Infection
CHEMBL1905,R-HSA-9609690,HCMV Early Events
CHEMBL1905,R-HSA-9634597,GPER1 signaling
CHEMBL1905,R-HSA-9675108,Nervous system development
CHEMBL1905,R-HSA-9679191,Potential therapeutics for SARS
CHEMBL1905,R-HSA-9679506,SARS-CoV Infections
CHEMBL1905,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
CHEMBL1905,R-HSA-9725554,Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin
CHEMBL1905,R-HSA-9734767,Developmental Cell Lineages
CHEMBL1905,R-HSA-9734779,Developmental Cell Lineages of the Integumentary System
CHEMBL1905,R-HSA-9824446,Viral Infection Pathways
CHEMBL1905,R-HSA-9830369,Kidney development
CHEMBL1905,R-HSA-9830674,Formation of the ureteric bud
CHEMBL1905,R-HSA-9855142,Cellular responses to mechanical stimuli
CHEMBL1905,R-HSA-9856532,Mechanical load activates signaling by PIEZO1 and integrins in osteocytes
CHEMBL1905,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
CHEMBL1905,R-HSA-9860931,Response of endothelial cells to shear stress
CHEMBL1905,R-HSA-9924644,Developmental Lineages of the Mammary Gland
CHEMBL1905,R-HSA-9927418,Developmental Lineage of Mammary Gland Luminal Epithelial Cells
CHEMBL1905,R-HSA-9927432,Developmental Lineage of Mammary Gland Myoepithelial Cells
CHEMBL1905,R-HSA-9938206,Developmental Lineage of Mammary Stem Cells
CHEMBL1907,R-HSA-168249,Innate Immune System
CHEMBL1907,R-HSA-168256,Immune System
CHEMBL1907,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins
CHEMBL1907,R-HSA-2980736,Peptide hormone metabolism
CHEMBL1907,R-HSA-392499,Metabolism of proteins
CHEMBL1907,R-HSA-6798695,Neutrophil degranulation
CHEMBL1910,R-HSA-1430728,Metabolism
CHEMBL1910,R-HSA-15869,Metabolism of nucleotides
CHEMBL1910,R-HSA-1643685,Disease
CHEMBL1910,R-HSA-5668914,Diseases of metabolism
CHEMBL1910,R-HSA-74217,Purine salvage
CHEMBL1910,R-HSA-8956321,Nucleotide salvage
CHEMBL1910,R-HSA-9734207,Nucleotide salvage defects
CHEMBL1910,R-HSA-9734735,Defective ADA disrupts (deoxy)adenosine deamination
CHEMBL1910,R-HSA-9735804,Diseases of nucleotide metabolism
CHEMBL1910,R-HSA-9748784,Drug ADME
CHEMBL1910,R-HSA-9755088,Ribavirin ADME
CHEMBL1911,R-HSA-112310,Neurotransmitter release cycle
CHEMBL1911,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1911,R-HSA-112316,Neuronal System
CHEMBL1911,R-HSA-888590,"GABA synthesis, release, reuptake and degradation"
CHEMBL1911,R-HSA-916853,Degradation of GABA
CHEMBL1912,R-HSA-163125,Post-translational modification: synthesis of GPI-anchored proteins
CHEMBL1912,R-HSA-392499,Metabolism of proteins
CHEMBL1912,R-HSA-597592,Post-translational protein modification
CHEMBL1913,R-HSA-1257604,PIP3 activates AKT signaling
CHEMBL1913,R-HSA-162582,Signal Transduction
CHEMBL1913,R-HSA-1643685,Disease
CHEMBL1913,R-HSA-186763,Downstream signal transduction
CHEMBL1913,R-HSA-186797,Signaling by PDGF
CHEMBL1913,R-HSA-199418,Negative regulation of the PI3K/AKT network
CHEMBL1913,R-HSA-2219528,PI3K/AKT Signaling in Cancer
CHEMBL1913,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
CHEMBL1913,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
CHEMBL1913,R-HSA-5673001,RAF/MAP kinase cascade
CHEMBL1913,R-HSA-5683057,MAPK family signaling cascades
CHEMBL1913,R-HSA-5684996,MAPK1/MAPK3 signaling
CHEMBL1913,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
CHEMBL1913,R-HSA-9006925,Intracellular signaling by second messengers
CHEMBL1913,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL1914,R-HSA-112311,Neurotransmitter clearance
CHEMBL1914,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1914,R-HSA-112316,Neuronal System
CHEMBL1914,R-HSA-1430728,Metabolism
CHEMBL1914,R-HSA-1483191,Synthesis of PC
CHEMBL1914,R-HSA-1483206,Glycerophospholipid biosynthesis
CHEMBL1914,R-HSA-1483257,Phospholipid metabolism
CHEMBL1914,R-HSA-2980736,Peptide hormone metabolism
CHEMBL1914,R-HSA-392499,Metabolism of proteins
CHEMBL1914,R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin"
CHEMBL1914,R-HSA-556833,Metabolism of lipids
CHEMBL1914,R-HSA-9748784,Drug ADME
CHEMBL1914,R-HSA-9749641,Aspirin ADME
CHEMBL1916,R-HSA-109582,Hemostasis
CHEMBL1916,R-HSA-1430728,Metabolism
CHEMBL1916,R-HSA-162582,Signal Transduction
CHEMBL1916,R-HSA-163685,Integration of energy metabolism
CHEMBL1916,R-HSA-372790,Signaling by GPCR
CHEMBL1916,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL1916,R-HSA-375280,Amine ligand-binding receptors
CHEMBL1916,R-HSA-388396,GPCR downstream signalling
CHEMBL1916,R-HSA-390696,Adrenoceptors
CHEMBL1916,R-HSA-392023,Adrenaline signalling through Alpha-2 adrenergic receptor
CHEMBL1916,R-HSA-392499,Metabolism of proteins
CHEMBL1916,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion"
CHEMBL1916,R-HSA-418594,G alpha (i) signalling events
CHEMBL1916,R-HSA-418597,G alpha (z) signalling events
CHEMBL1916,R-HSA-422356,Regulation of insulin secretion
CHEMBL1916,R-HSA-500792,GPCR ligand binding
CHEMBL1916,R-HSA-5683826,Surfactant metabolism
CHEMBL1916,R-HSA-76002,"Platelet activation, signaling and aggregation"
CHEMBL1916,R-HSA-76009,Platelet Aggregation (Plug Formation)
CHEMBL1919,R-HSA-112308,Presynaptic depolarization and calcium channel opening
CHEMBL1919,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1919,R-HSA-112316,Neuronal System
CHEMBL1919,R-HSA-8953897,Cellular responses to stimuli
CHEMBL1919,R-HSA-9855142,Cellular responses to mechanical stimuli
CHEMBL1919,R-HSA-9856532,Mechanical load activates signaling by PIEZO1 and integrins in osteocytes
CHEMBL1920,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL1920,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL1920,R-HSA-112316,Neuronal System
CHEMBL1920,R-HSA-1236394,Signaling by ERBB4
CHEMBL1920,R-HSA-162582,Signal Transduction
CHEMBL1920,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL1920,R-HSA-977443,GABA receptor activation
CHEMBL1925,R-HSA-162582,Signal Transduction
CHEMBL1925,R-HSA-372790,Signaling by GPCR
CHEMBL1925,R-HSA-373080,Class B/2 (Secretin family receptors)
CHEMBL1925,R-HSA-388396,GPCR downstream signalling
CHEMBL1925,R-HSA-418555,G alpha (s) signalling events
CHEMBL1925,R-HSA-420092,Glucagon-type ligand receptors
CHEMBL1925,R-HSA-500792,GPCR ligand binding
CHEMBL1927,R-HSA-1430728,Metabolism
CHEMBL1927,R-HSA-15869,Metabolism of nucleotides
CHEMBL1927,R-HSA-1643685,Disease
CHEMBL1927,R-HSA-1989781,PPARA activates gene expression
CHEMBL1927,R-HSA-212436,Generic Transcription Pathway
CHEMBL1927,R-HSA-2262752,Cellular responses to stress
CHEMBL1927,R-HSA-2408522,Selenoamino acid metabolism
CHEMBL1927,R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se
CHEMBL1927,R-HSA-3299685,Detoxification of Reactive Oxygen Species
CHEMBL1927,R-HSA-3700989,Transcriptional Regulation by TP53
CHEMBL1927,R-HSA-400206,Regulation of lipid metabolism by PPARalpha
CHEMBL1927,R-HSA-499943,Interconversion of nucleotide di- and triphosphates
CHEMBL1927,R-HSA-5263617,Metabolism of ingested MeSeO2H into MeSeH
CHEMBL1927,R-HSA-5336415,Uptake and function of diphtheria toxin
CHEMBL1927,R-HSA-5339562,Uptake and actions of bacterial toxins
CHEMBL1927,R-HSA-556833,Metabolism of lipids
CHEMBL1927,R-HSA-5628897,TP53 Regulates Metabolic Genes
