gene,log2FC,pvalue,FDR
FAT3,-2.257978819978696,5.847745982188285e-25,3.038724525086308e-24
ZFPM2,-1.7868229139543157,6.003360980403238e-25,3.1186980572568533e-24
EFNA1,1.0362290152680806,6.022390023384911e-25,3.127096234618138e-24
RTN4RL1,-2.3063446206651674,6.022962917415366e-25,3.127096234618138e-24
ADAMTSL5,-1.73126278257782,6.092989856238533e-25,3.162551877761905e-24
ZEB2,-1.47848934785182,6.190305604740127e-25,3.210317177295856e-24
SFRS13B,1.6328133506923903,6.26171606459672e-25,3.2455016379229524e-24
CX3CL1,-1.7329454550834456,6.385406958730617e-25,3.3077280270282703e-24
ZNF608,-1.3574310155047913,6.734619562367185e-25,3.483668084506106e-24
BSN,-1.3927263226417317,6.856064340720671e-25,3.545481227106204e-24
TNFRSF9,2.460914084507042,6.930052589974175e-25,3.5817077596621215e-24
LOC400931,-1.560531015504794,7.1221711612440615e-25,3.679956901735045e-24
SCRIB,1.047637045804235,7.138297755498121e-25,3.687242736757444e-24
TEAD1,-1.0509051130311295,7.376205903994419e-25,3.809051803415898e-24
NXNL1,-1.4598690318380874,7.606551253934715e-25,3.926887478031016e-24
IQSEC3,-2.1530860160965783,7.613063803425365e-25,3.929135254146638e-24
UBE2Q2P1,-1.2972513078470813,7.6731324909055895e-25,3.959014476529321e-24
TRIM63,-1.5608827612735225,7.726635481057569e-25,3.982104916808916e-24
C20orf26,-1.3759339625991251,7.835990832597624e-25,4.0361783001068065e-24
MMP23B,-1.8891951591904377,7.845868040505172e-25,4.04012265746296e-24
MFNG,-1.3675995384069122,7.891629445967212e-25,4.062537635886345e-24
UCP1,-1.7891206237424548,7.956297729431014e-25,4.094670273362531e-24
FOXD3,2.36667035152089,7.994790681811116e-25,4.11331754609971e-24
LSM7,1.082722689075629,8.085549198097701e-25,4.1576624873721026e-24
CGB7,-1.5936073203929464,8.19825070586934e-25,4.2108565913922004e-24
PNMA2,-1.5134186649307608,8.471464395007296e-25,4.34628146511606e-24
XIST,-2.0470589833116346,8.709174229439352e-25,4.4669793885174566e-24
ENTPD5,-1.1084865723754298,8.762342610146768e-25,4.492983733309905e-24
C1orf70,-1.3606406320274593,9.209100975238321e-25,4.7207340200581014e-24
DAAM2,-1.6118178127589093,9.229411914340136e-25,4.729813769052181e-24
GRAMD1C,-1.6463577228074344,9.358502310667704e-25,4.7932700495521725e-24
DRD1,-1.8534757486093028,9.41214578784398e-25,4.818034020700899e-24
VENTX,-1.3131361758788032,9.680253581272732e-25,4.952491735241921e-24
DEGS2,-2.270412912770741,9.744661555341166e-25,4.984042548240383e-24
ST8SIA6,-2.4525583205113017,9.866640086422148e-25,5.045012626211864e-24
CFI,-1.609994685761631,1.0111669683020364e-24,5.168849290649247e-24
CDH6,-1.3316341697242278,1.0147613621161926e-24,5.185766725042407e-24
SLC16A6,-1.6655814593443026,1.0154764759086942e-24,5.187964718205434e-24
RYR3,-2.1503979228311056,1.0206465970858362e-24,5.2129152656435114e-24
ARTN,2.1629828914664464,1.0437372787891031e-24,5.327860259618072e-24
MAN1A1,-1.5706172979050805,1.0782450425481216e-24,5.4978415993006884e-24
TAGLN,-1.7800388921765897,1.1318736545622646e-24,5.764828241185478e-24
LCTL,1.9801809326547515,1.1396724200316797e-24,5.801302310357009e-24
HTR2A,-2.305060776423246,1.1545812149151295e-24,5.8755498616438646e-24
LHFPL5,2.1263354894070305,1.16309237681554e-24,5.917208086968495e-24
NUDT16P1,-1.6125825837377201,1.1828670916619915e-24,6.014449628358444e-24
APBA2,1.828232447626938,1.1951473953307758e-24,6.071802410607343e-24
ZSCAN4,-1.2061472008521714,1.1969985733776408e-24,6.079510332364173e-24
PTGDS,-2.2006163688010414,1.2271194298433085e-24,6.229017005420453e-24
ZNF552,-1.27590632027459,1.246679610907952e-24,6.322781886836092e-24
SIM2,2.0912182506805506,1.2760269744681818e-24,6.466458523453317e-24
SERPINA6,-3.9423192803882126,1.3430074965414972e-24,6.800212923378268e-24
PLN,-2.04360812522192,1.356832866677439e-24,6.868306082349672e-24
LIMD2,1.4847343472600327,1.3634258687221502e-24,6.899761214442396e-24
MUM1L1,-2.3609872055864605,1.3745790145465687e-24,6.954269539130403e-24
TERT,2.0777483548348914,1.4188112281082145e-24,7.176054677758774e-24
BDKRB2,-1.3838507634039532,1.4332675182143262e-24,7.24514541351163e-24
C9orf47,-1.4574742454728362,1.4539916071956657e-24,7.347864860017407e-24
WISP2,-2.692740513670258,1.4878130416058474e-24,7.514611763693463e-24
CCR8,2.1094625221919756,1.7051029713510844e-24,8.604931906710227e-24
SMPD3,-1.5691953071369378,1.761304518002159e-24,8.878711199444283e-24
CC2D2B,-1.1275051011954083,1.8132596751365098e-24,9.135556564215303e-24
MMP9,3.038874014676293,1.888731152262928e-24,9.505273200066927e-24
C2orf84,-1.837269469759735,1.9698675285866598e-24,9.899916792618159e-24
FAH,-1.3497399396378231,2.107631569286307e-24,1.0577672306511898e-23
SOBP,-1.5117115990057997,2.1250259982689636e-24,1.0659092930969949e-23
MIF,1.4540566871819163,2.1804228604254054e-24,1.0933949677224147e-23
WBSCR28,1.6403831104272697,2.2016700535520756e-24,1.1037455242304717e-23
EDA,-1.4965960350337326,2.2089479302778417e-24,1.1067844529272653e-23
KCTD4,-1.5073505207716886,2.2996524430222737e-24,1.1512808971489122e-23
FNIP2,-1.2359682743519933,2.3737314111668244e-24,1.1877139328606295e-23
RIBC2,1.5906484140134922,2.409037161309554e-24,1.2047171276735661e-23
SKAP2,-1.1543701325600697,2.513636250089837e-24,1.2566800510954492e-23
KRT32,-2.0260268789205824,2.519189182847286e-24,1.258764773411176e-23
TLX1NB,2.187385785300035,2.5330814693214413e-24,1.2653590007150987e-23
TMEM25,-1.0847185465735585,2.5342691964393756e-24,1.2656049981559933e-23
KLK3,-2.9133740975263347,2.5476782642587512e-24,1.2716037138552796e-23
LOC148709,1.637960302994437,2.5911430184828858e-24,1.2929434310702843e-23
CDC14C,-1.2220509409397557,2.6234250118131632e-24,1.308692942999041e-23
PKHD1L1,-3.005881311397798,2.6284369396599854e-24,1.310833907195362e-23
SYT17,-1.8254493076103673,2.6966963755959215e-24,1.3437712599225996e-23
MAP3K1,-1.110595378151265,2.7119485062654237e-24,1.3506319742694803e-23
PARM1,-1.5018290152680809,2.7271593193671174e-24,1.3578359160404715e-23
FAM63B,-1.3898975204166186,2.816833949719259e-24,1.402100858264689e-23
KCNJ10,2.1766723044147236,2.8361006476104064e-24,1.410148595696592e-23
NR2E3,-1.18673370221328,2.8373702195965045e-24,1.4103945960490214e-23
DCT,-2.175985436146289,3.1302636187212603e-24,1.5532243679043907e-23
MCOLN2,1.727259657947684,3.241794280835139e-24,1.607474292945847e-23
MPP2,-1.7268060302994437,3.337756985971751e-24,1.6546075821253754e-23
CATSPER2,-1.168257107349981,3.3710640814021984e-24,1.670209022149271e-23
MT1A,-2.2641823825304774,3.432982492490791e-24,1.7004239540356428e-23
KLF6,-1.2045024322405027,3.467884683543467e-24,1.7172444204173482e-23
SHANK3,-1.028144579240145,3.4841451625830626e-24,1.7248271524204376e-23
AREG,-2.6618547461238036,3.537667323889604e-24,1.7498956058902845e-23
CHST11,1.4207672564800555,3.543620078658045e-24,1.7523639307745828e-23
TSSK4,-1.2092924961533909,3.58311404254807e-24,1.771412952648086e-23
BAIAP2L2,2.101650923186176,3.595928975000072e-24,1.777265683734084e-23
CYP7A1,-1.03681339211741,3.624593913487757e-24,1.7909468785889696e-23
ACSM1,-3.010632370694758,3.85638367936658e-24,1.9023781061113782e-23
FAM3B,-2.9908096106048063,3.9132175645050115e-24,1.929891610042935e-23
GIMAP5,-1.476726979524205,4.0136212818152125e-24,1.977800438356316e-23
MRGPRX2,-1.710584820688839,4.115876370139419e-24,2.0265430772423e-23
ACSM2A,-1.30679302284294,4.145994405695641e-24,2.0408203398290358e-23
KIAA1462,-1.2852206770031973,4.272996233711986e-24,2.0999284676635877e-23
RANBP17,1.3191188957273052,4.545945889769505e-24,2.2324094503071692e-23
C12orf70,1.4321993490353897,4.633811840945077e-24,2.2741784022842607e-23
OPN3,1.159282128062495,4.777087506744491e-24,2.3413388229744204e-23
RAB27B,-1.8267007042253534,4.8636431288276174e-24,2.3831196735948622e-23
LOC339290,-1.0675968753698655,4.915102147255948e-24,2.407685801574274e-23
NEDD4L,-1.1132464847910999,4.9450695941198014e-24,2.4210624481377823e-23
LRRCC1,1.0533175760445008,5.022428029165069e-24,2.458275273323252e-23
LOC388152,1.2142028169014072,5.108366108478525e-24,2.4996663514149085e-23
S100P,3.949193395668127,5.131622051788364e-24,2.5103713036469657e-23
EPB42,-2.835412451177654,5.2366288011530184e-24,2.559676532421815e-23
CHN2,-1.5888994910640308,5.337441423873836e-24,2.6082535903026966e-23
AKR7A3,-2.4245254763877373,5.36538368261354e-24,2.6212044867046236e-23
C14orf64,-1.673510598887444,5.4996435042409655e-24,2.685954473003429e-23
CCBE1,-2.0701967984376854,5.5008725349430226e-24,2.685954473003429e-23
IRAK3,-1.6427148538288572,5.561353394977316e-24,2.7147577326031664e-23
CA3,-2.8742395727305015,5.5718442844243016e-24,2.7191496383210604e-23
GYG2,-2.628441572967218,5.784360908221327e-24,2.8198372151138947e-23
CNTN6,-1.8317703515208907,5.827294494778554e-24,2.840006470909077e-23
KCNA5,-1.6347121256953487,5.840135559991627e-24,2.845502880046241e-23
SLC25A25,-1.208501639247249,5.9210582865799904e-24,2.8841590578168467e-23
SPOCK3,-2.3573173511658174,6.0535577022311615e-24,2.947910937766555e-23
GLRA3,-3.6736903420523133,6.199609037790271e-24,3.016651816397282e-23
SMOX,1.2137968990413066,6.207869513468334e-24,3.0198249266078057e-23
IL21R,2.406323328204521,6.28773441692609e-24,3.0562250892204434e-23
MAP6,-1.5984660492365945,6.4512597428698414e-24,3.1340347237646046e-23
PRDM13,2.3192521896082376,6.6130246695641304e-24,3.21090659002603e-23
CDK15,-1.648345644454965,6.641381310158394e-24,3.222955584879052e-23
ISG15,2.326260865191145,6.680065655997412e-24,3.2408644759094053e-23
CXXC5,-1.229828713457212,6.700033317683456e-24,3.2496857575750587e-23
PFKP,1.440489898212805,6.764883847894426e-24,3.280265867960102e-23
SCNN1A,-2.5021340691206104,6.8959757275368e-24,3.341161729261442e-23
SULT1C4,-2.155856858799858,6.902164517806e-24,3.3432703756685103e-23
RPP25,1.2171514853828862,6.934481463573429e-24,3.3580304889977953e-23
BEND5,-1.810416587761864,6.948007120521857e-24,3.3636854684803017e-23
TRPA1,2.085876245709552,6.977139072138542e-24,3.376890787826054e-23
FRMD4B,-1.0326845011243897,7.026881838893864e-24,3.4000619381548375e-23
SMAD9,-1.5601009350218975,7.077191194888453e-24,3.423494853057521e-23
KCNMB2,-1.8846001716179428,8.1116670026236e-24,3.917661832017973e-23
ANKLE1,1.6308708249496986,8.291986878941358e-24,4.003687988259139e-23
DSC2,1.3886316013729427,8.461840495553005e-24,4.0824511672555353e-23
AKR1C2,-3.503397538170198,8.968182822265089e-24,4.324445878508382e-23
PIWIL2,-2.1922597230441463,9.233506319925084e-24,4.450026887519097e-23
CDON,-1.3792005030181098,9.573061975722822e-24,4.6100118292085326e-23
LOC728392,-1.3778473487986735,9.749486424695218e-24,4.6924881382529625e-23
TMEM84,-2.4701694579240168,9.852131081410459e-24,4.7406381727442396e-23
DMRT1,2.1725981891348085,9.981772155390963e-24,4.8004808069902693e-23
PCDHA3,-2.0884892886732156,9.99593617464082e-24,4.80602287868428e-23
FAM171A2,1.8820659486329756,1.0233376519528419e-23,4.917585870775496e-23
CCDC89,-1.3999012309149,1.0423912821379794e-23,5.0078248901445344e-23
GRAMD3,-1.1330759024736636,1.047471328031e-23,5.030902528799022e-23
ZNF677,-1.7348906556988988,1.0486572030860406e-23,5.0352696037391704e-23
FBXO15,-1.5754637826961781,1.0665566437049201e-23,5.118515841118023e-23
GPRC5C,-1.889757006746362,1.090436709413328e-23,5.2317394363338984e-23
ITGA1,-1.3036960291158675,1.1307249635457383e-23,5.419322409537407e-23
FST,-1.6910722866611438,1.1379574637601985e-23,5.452550595637508e-23
CST9,-3.0903078115753337,1.1448107985729934e-23,5.483944991164263e-23
ANPEP,-1.8877695466919153,1.1482487483572421e-23,5.498966578886314e-23
RAPGEF4,-1.2163276423245364,1.1896064626647967e-23,5.692535867478259e-23
PTGDR,-1.3495089951473545,1.2086717482805057e-23,5.780728280070952e-23
LOC100192378,-1.8062471357557113,1.2187938504163441e-23,5.827608210961048e-23
HEG1,-1.176408142975502,1.2251655038070745e-23,5.854998074507791e-23
PFN2,1.202437134572138,1.2295655295224388e-23,5.874483289736732e-23
KITLG,-1.488255888270805,1.2515866749376986e-23,5.97655620248975e-23
CRELD2,1.0313383832406195,1.3056785877912657e-23,6.229952118889754e-23
TRIM47,1.0859752929340765,1.3677596652346431e-23,6.522748018408752e-23
SLC4A7,-1.2120337436383046,1.435075993528085e-23,6.838400081202024e-23
SYNM,-2.1933334891703176,1.466526696623579e-23,6.982784582432385e-23
RRAD,-1.977271594271512,1.511486216696752e-23,7.191213696427333e-23
CD248,-1.6004580187004382,1.5509287563083182e-23,7.371163485921754e-23
TRAF2,1.0216525920227273,1.5846295635887235e-23,7.527403952506663e-23
ZYG11A,1.9508867499112306,1.5996687462166174e-23,7.590920278253672e-23
ALDH2,-1.8848118002130452,1.7084139817188492e-23,8.100614667681222e-23
LOC647946,1.5908726594863305,1.7096505771706866e-23,8.104367045895315e-23
SPAG8,-1.2601298378506334,1.8476550371747706e-23,8.753999125895979e-23
TFRC,1.239540105337909,1.8734790478911695e-23,8.874040881801446e-23
FLG,-2.033540247366552,1.9270257893178098e-23,9.120553937325037e-23
C5,-1.3129760089951468,1.9401631562744522e-23,9.180345706697128e-23
LEMD1,2.548556012545864,1.972662667234856e-23,9.331699202618524e-23
CXCR7,-1.8694306959403484,2.029645406991758e-23,9.590484590297448e-23
KCNJ3,-2.4712814889336014,2.0376702798881096e-23,9.624211755268101e-23
TMEM200B,-1.7824307669546702,2.063446624519803e-23,9.743429028828527e-23
WWC2,-1.3493371759971584,2.1070564865346118e-23,9.944192176403821e-23
PCDHGA12,-1.5557546869451997,2.1487553564893173e-23,1.0133107190200788e-22
TMCC2,1.6479130784708245,2.148325250297787e-23,1.0133107190200788e-22
TRIM34,-1.114222535211268,2.1656034877665358e-23,1.0209914604458495e-22
DRD2,-2.520766694283348,2.2472176404969408e-23,1.059194787932828e-22
PCDH9,-2.423523647768964,2.267835969713919e-23,1.0686362453197637e-22
MPPED2,-2.2776771333885684,2.2936822450963072e-23,1.080535660131679e-22
TECTA,-1.2506586519114689,2.3009843130758658e-23,1.0836951475011637e-22
PMCH,1.191749343117529,2.3452294889295047e-23,1.1033913772805317e-22
MSTN,-1.679959498165463,2.3783075367265787e-23,1.1183759258856604e-22
LRRC4C,-2.160750491182389,2.3948857540204446e-23,1.1258808207756755e-22
FOXP4,1.1122750798911145,2.459794931778084e-23,1.1560972667998055e-22
CTF1,-1.43099183927092,2.5315591257679013e-23,1.1889053345292338e-22
SBSN,3.574358953722334,2.5310689341644226e-23,1.1889053345292338e-22
CDK5R1,1.288439401112556,2.5420489394130152e-23,1.1935237772539366e-22
RAET1L,2.331745887087229,2.5543532882674176e-23,1.1989915654030892e-22
ALX4,-2.5549380459225945,2.5661622193041053e-23,1.2042240494455433e-22
ACTR3B,1.2826812403834786,2.606745156615981e-23,1.2226380336480468e-22
C9orf53,1.1489634157888506,2.6507845639953324e-23,1.242653397332141e-22
LRRC31,-2.4775482009705287,2.7219454807540327e-23,1.2746996034516507e-22
BDNF,-1.7249770564563858,2.870231813587172e-23,1.3424159738624692e-22
LHCGR,-2.4717159545508345,2.917137263586144e-23,1.3633029424662022e-22
SLC22A4,-1.2322694460882957,2.9624852582221066e-23,1.3841406354059806e-22
PRKAR2B,-1.967913646585398,3.0479792939096933e-23,1.4233547226023126e-22
C7orf51,-1.7499580660433174,3.1403963883219696e-23,1.465384143979103e-22
RGL3,-2.2678784471535085,3.1529128502325004e-23,1.4708475810554127e-22
RBP7,-1.9379963250088776,3.192001361595776e-23,1.4887010193473714e-22
SNORD116-4,-2.590406841046278,3.202912059694306e-23,1.4934069729153549e-22
ZNF471,-1.1522846964137763,3.253993149561412e-23,1.5164474475541829e-22
PHF21B,-1.9030709492247595,3.265339247392662e-23,1.520956251798583e-22
GLS2,-1.659488738312226,3.478364140625714e-23,1.617697047823451e-22
STAT5A,-1.121529180968162,3.5871248274418304e-23,1.6665756312895264e-22
NPFF,-1.1296682388448342,3.6817317224956337e-23,1.7092211819583784e-22
APOBEC3B,2.68098131731566,3.710339363981924e-23,1.7220629128649405e-22
KCNK12,1.725409273286779,3.979855472810664e-23,1.8452702285168752e-22
COPZ2,-1.4514019824831346,4.2556399459054875e-23,1.9691259261646564e-22
ZBTB7C,-1.916460581133859,4.4175880971795806e-23,2.0430222594756073e-22
AOC2,-1.8151110723162498,4.490220641352247e-23,2.0750313870153582e-22
SEC14L2,-1.6079874718901639,4.4988016561684925e-23,2.0784692017064739e-22
EPYC,2.8163926796070546,4.5298616946424145e-23,2.092288059568025e-22
ADAMTS14,2.337735004142501,4.641882589113948e-23,2.141855228634758e-22
IFI30,1.6526089951473573,4.6477229392442457e-23,2.1440066057542574e-22
IL1RAPL1,-1.0621446029115873,4.6523784425528185e-23,2.1450669906228204e-22
LRRC32,-1.3769745591194233,4.757803082513974e-23,2.192564291417769e-22
CLDND2,-1.66314708841283,4.8284798963003506e-23,2.224008591911824e-22
C2CD4B,-2.367320463960232,4.8413779400389547e-23,2.229385343853506e-22
WDR65,-1.4142799917149955,4.9104698972311354e-23,2.2606293257283346e-22
GAS1,-1.3104608119304046,5.079373668406059e-23,2.3366145788727697e-22
HAP1,-2.389179470943307,5.1103797774762295e-23,2.3502840598635623e-22
TLX3,2.29441683039413,5.166628231040851e-23,2.375552758010523e-22
PGA3,-2.437050201207244,5.324345488692539e-23,2.4466439918078945e-22
PTHLH,-2.3220543792164747,5.325277973709212e-23,2.4466439918078945e-22
OLFM1,-2.2285836548703992,5.370478891425883e-23,2.466788474908538e-22
PYROXD2,-1.6326375133151858,5.449946645707476e-23,2.502027207864141e-22
ANKDD1A,-1.158023428808141,5.728492080015515e-23,2.6265929806680713e-22
ZBED2,2.3207152680790624,5.831097280128356e-23,2.6729655953204853e-22
C4BPA,-3.1433706829210566,5.976183232186029e-23,2.738783065847993e-22
PAPL,2.454212681974198,5.985325799676591e-23,2.7422825454697457e-22
NPM3,1.1597490353888036,6.105471872897911e-23,2.796625679475608e-22
CLCA2,-3.7987694401704344,6.151371648027499e-23,2.816232849825064e-22
DLX4,1.6163457805657466,6.46154585751247e-23,2.9537799910672905e-22
CGNL1,-1.328162936442185,6.86285204694562e-23,3.1356550153250785e-22
DKFZp779M0652,-1.5348178956089475,6.932580898294771e-23,3.166719450229855e-22
SCN2A,-2.492154438395077,6.953292353367262e-23,3.17538335946674e-22
UMODL1,2.45222620428453,7.164780465926253e-23,3.2703234408539513e-22
TACR1,-2.469805900106521,7.203241228511477e-23,3.2870544016694513e-22
MBOAT2,1.1680767368919405,7.354007198876237e-23,3.355012356920906e-22
DLL4,-1.107947733459583,7.484309084339115e-23,3.4118927689011996e-22
CPS1,-2.3179451236832778,7.49886708227523e-23,3.4176734476378576e-22
EFCAB4B,-1.863371067581964,7.505102860953978e-23,3.4196592585217836e-22
GPR162,-1.4975563025210077,7.691747117487991e-23,3.502949031264296e-22
EGF,-2.926512480766953,7.790286515790062e-23,3.5469381052257753e-22
CTXN2,1.2552460882944727,7.912277139392965e-23,3.6006795192092536e-22
RIPK3,-1.3681098946620898,7.911603074915059e-23,3.6006795192092536e-22
KRBA2,-1.1245654396970064,8.012051937880535e-23,3.6451732423204047e-22
PCDHA10,-2.3371366433897496,8.179846392421702e-23,3.719653856638827e-22
DLL3,2.393593514025328,8.260959332673618e-23,3.7556004678485985e-22
NLGN4Y,-1.048457314475086,8.394125723547517e-23,3.8151877789197366e-22
GATSL3,-1.0325536454018236,8.402304373570549e-23,3.8179517351998182e-22
SYN2,-2.554408048289739,9.064509383980642e-23,4.1116686846897495e-22
CASQ1,-1.6752549769203453,1.013238374857808e-22,4.585772784071775e-22
TCF21,-1.6882915433779146,1.0255013598381967e-22,4.638966514198482e-22
AGXT,-1.4550504615930875,1.0264466011991907e-22,4.64208881531152e-22
PACSIN1,1.80260466919162,1.085689273590204e-22,4.908793305306131e-22
AMIGO1,-1.1473991359924236,1.1137909015795232e-22,5.033350491919578e-22
IQCA1,-2.0767636525032556,1.133103554846773e-22,5.118085362003924e-22
IFITM2,-1.2518871404900018,1.1470781809009904e-22,5.17863693624522e-22
C7orf13,1.44327845307137,1.1504630526666255e-22,5.192630535008823e-22
HIST1H4E,1.3895571014321217,1.1528210194145018e-22,5.201983395240995e-22
MTP18,1.0308629246064607,1.1810027098906093e-22,5.3265094965656e-22
RELL2,1.3952882234583974,1.2044269188814533e-22,5.429465875284571e-22
LIMCH1,-1.4029316368801048,1.2194814586868085e-22,5.49460915655346e-22
CELF2,-1.5051881701976555,1.2274330091220693e-22,5.529067821096022e-22
WDR17,-2.2632307847082487,1.273064356583669e-22,5.72894696734055e-22
ANO5,-2.250119866256359,1.2743872000074676e-22,5.7334825016648375e-22
KLHL31,-2.133160971712628,1.280727616428327e-22,5.759161265277874e-22
SGCA,-1.7929114155521366,1.3168472970182737e-22,5.918659592005836e-22
RCAN2,-1.2087751331518515,1.3651571547777211e-22,6.129737466309536e-22
LRRC18,-1.1351632915137888,1.368101941173819e-22,6.141445039503583e-22
CLEC7A,1.8428457391407242,1.4170880676693312e-22,6.355076150723044e-22
NAP1L5,-1.3709952420404772,1.431502317127998e-22,6.416556680295727e-22
KCNIP4,-1.0618817256480049,1.5033158706585143e-22,6.730166943826103e-22
PDZD4,-2.1802149189253184,1.509335248921408e-22,6.755453537279663e-22
SDF2L1,1.1909915966386553,1.509780719546375e-22,6.755786243338905e-22
HIST2H2AA3,1.736515563972068,1.5756250175391542e-22,7.046953856084821e-22
ABCD2,-2.5414084802935264,1.5898094136722418e-22,7.108646710163552e-22
LYST,-1.033274801751686,1.6125705677614083e-22,7.208649814577828e-22
MAPK10,-2.4060686590128997,1.618886255377659e-22,7.2351059431965445e-22
DLX5,2.682055296484792,1.63577315265349e-22,7.308782203669976e-22
NXPH4,2.2261509468576186,1.6994177863681568e-22,7.581985775798911e-22
AMPD1,-2.3515062551781276,1.738312255473482e-22,7.751714352372315e-22
FSD1,2.4521108296839857,1.7432659253352684e-22,7.7719004748660035e-22
AGAP5,-1.0045159545508344,1.7713196224439945e-22,7.8950369949432e-22
HSD17B8,-1.4214524499940824,1.7852217052886015e-22,7.955052803272562e-22
SPDEF,-3.0873282400284063,1.7994039763560334e-22,8.016287464906724e-22
MT1M,-1.9517011717363006,1.827372621328971e-22,8.138894990470091e-22
IGFBP1,-2.570905533199195,1.867587764107318e-22,8.313939855721572e-22
ZNF396,-1.0026069949106393,1.937826304823383e-22,8.622403379784902e-22
SLAMF8,1.770244194579238,1.9475749360433265e-22,8.663662404886773e-22
AQP9,2.614507397325127,2.0240618399885222e-22,9.001709668534344e-22
SLC6A8,1.0105287193750723,2.0510683643618204e-22,9.119589017215002e-22
HIST1H3D,2.2215604746123803,2.0676628825334582e-22,9.188883654969859e-22
SYT15,-1.7783127470706592,2.0877037935200831e-22,9.275654660593085e-22
VEGFA,1.1217187063557823,2.1275125196294545e-22,9.447941057529876e-22
NR4A2,-1.7667566635104768,2.2296600857523478e-22,9.894320463420279e-22
CYSLTR1,-1.5161811871227355,2.236687232089712e-22,9.920667077419355e-22
GNMT,-1.8945177003195646,2.261115095074108e-22,1.0026572003808524e-21
XIRP1,2.448007716889574,2.262713011645545e-22,1.0031214065022858e-21
IGF2AS,-1.6171912770742098,2.3023088640752287e-22,1.0204267896947014e-21
ZNF484,-1.0224380163332905,2.312540752756815e-22,1.024712252250056e-21
PKNOX2,-2.0955477867203225,2.342870082466116e-22,1.0376463287379735e-21
ADAMTSL1,-1.5675393241803777,2.3656013733338793e-22,1.0474590561614353e-21
GEFT,-1.021096437448219,2.3787125345191224e-22,1.0530083722240172e-21
FHOD3,-1.5530742573085563,2.4385835386915124e-22,1.0792496025966837e-21
IKBKE,1.2384297727541718,2.570266748126667e-22,1.1366998449015966e-21
CCDC30,-1.0920083086755819,2.5775390466218443e-22,1.139639136887477e-21
MPV17L,-2.096058971475914,2.611723776164386e-22,1.1544732369480408e-21
DEPDC6,-1.4014210202390789,2.632449539877169e-22,1.1630698780190316e-21
HOXA9,-2.1866234228902828,2.652490527065012e-22,1.1716400161165838e-21
DUSP5,-1.2343115043200399,2.6570482693550214e-22,1.1733685018697102e-21
LOC648740,-1.305214788732394,2.6706214143475956e-22,1.1787905335928535e-21
FOXD1,2.580053497455321,2.687061102510999e-22,1.185759351491096e-21
MEIS1,-1.3412688957273033,2.770178418691598e-22,1.2221414870441873e-21
LOC648691,1.3550714995857502,2.8310304443373143e-22,1.2480805807283152e-21
SLC15A1,3.048611800213043,2.8973493146076805e-22,1.2770084642567461e-21
TRDN,-2.967397011480649,2.981741021885277e-22,1.313568049888134e-21
TMPRSS6,-1.9710941117291987,3.005297408031096e-22,1.3236251807014286e-21
BCL6B,-1.1099925434962703,3.202651056952979e-22,1.4102045764323917e-21
INGX,1.1023021245117763,3.216839571558744e-22,1.4157671837786223e-21
HAGHL,2.01260874067937,3.2862958848115113e-22,1.445636635843981e-21
CUX2,-2.60559304651438,3.332038501874015e-22,1.4650506485413695e-21
HOXB13,3.4373470706592486,3.334220780010034e-22,1.4656561424419862e-21
TNS4,-2.9525159841401347,3.3903913311315447e-22,1.4896281293890299e-21
ST3GAL4,1.2539858740679364,3.3957015613390613e-22,1.4908817057659174e-21
CNTFR,-3.009169511184755,3.5088440186723465e-22,1.539442942200355e-21
PKD1L2,-2.4881325659841402,3.5281110488121967e-22,1.547523022205504e-21
CAMK2N2,1.6112752100840333,3.722825077362522e-22,1.6321431811953273e-21
RASD2,1.8352802757722815,3.7492037542566723e-22,1.6433122065671611e-21
SH3RF2,-2.02326632145816,3.7699385502982004e-22,1.6520026825006775e-21
HAR1A,-1.3195066161675943,3.7893502683655157e-22,1.6601093365838143e-21
EML5,-1.214422257071842,3.9583384387709803e-22,1.73330850615704e-21
LMO4,1.2316167061190662,4.0060058503642907e-22,1.7537596078446653e-21
C17orf93,2.015342786128536,4.0385473268415707e-22,1.767580596068697e-21
SLC38A4,-1.9204428512249967,4.2070862727952546e-22,1.839135240722671e-21
JAKMIP3,-1.9095322937625747,4.252458247295241e-22,1.8580772317694495e-21
NPHP1,-1.1145321162267727,4.325527908529025e-22,1.8895508643857415e-21
ACO1,-1.2889700497100254,4.361272414241343e-22,1.904708295499884e-21
PPP1R15A,-1.0284130725529668,4.36907610776661e-22,1.9076587284642748e-21
SNX22,1.3572794946147457,4.379036100460041e-22,1.9115490200641278e-21
TMEM204,-1.0481384956799609,4.440386819802752e-22,1.9374007977197865e-21
ODZ1,-2.3407929577464786,4.450861087856934e-22,1.9415054968190694e-21
CCDC28B,1.3238181027340508,4.518900585364234e-22,1.9697688542956215e-21
LOC115110,-1.223612865427861,4.594624062562473e-22,2.0013386410821892e-21
COL25A1,-2.080217031601372,4.660781449616517e-22,2.0296699695542933e-21
BACH2,-1.4501152858326423,4.673169181187346e-22,2.0345778188269136e-21
GPR37,1.3233365191146884,4.718694303847472e-22,2.0539070400032406e-21
THBS4,-2.558832560066281,4.725417933584033e-22,2.056341923142007e-21
NFIA,-1.6253203160137328,4.80652905406453e-22,2.0911388234019273e-21
ZNF703,-1.4539901171736291,4.998753236506967e-22,2.1726911452754614e-21
