gene,log2FC,pvalue,FDR
RMI1,1.1524585475981448,1.0426093196547743e-22,1.0620379096628905e-21
PHF17,-1.2891245077135327,1.0727424420415553e-22,1.0915109375339537e-21
SIRPA,-1.3667006271165203,1.1153489399289453e-22,1.1342288689121e-21
ZFP106,-1.087648676784145,1.1528109101065244e-22,1.1716704074075413e-21
SOX11,4.196567063840459,1.1622966130762714e-22,1.1806520785617951e-21
MRPL47,1.0234626238555098,1.1665198561920984e-22,1.184281145692402e-21
SH3BGRL2,-2.1760412391822364,1.2216906243991357e-22,1.2396005817133483e-21
ADAMTS8,-2.9007865295371875,1.2377303434316082e-22,1.255175790612009e-21
CYB561,1.6301244575442126,1.2703020831335784e-22,1.2867728892198402e-21
PKD1L2,-3.0379057318449765,1.269732955365019e-22,1.2867728892198402e-21
BHMT2,-2.5980658974037363,1.3369225200834004e-22,1.353503928424813e-21
KCNA4,-1.7156032986328862,1.3661007766965506e-22,1.3822752883939585e-21
TAGLN,-1.7453578326853094,1.4018997445037856e-22,1.4169228789118493e-21
FLT4,-1.389899310171831,1.41692873641638e-22,1.4313181902878672e-21
C6orf174,-2.0255761068606546,1.4407965033374655e-22,1.4538147865993284e-21
ODF2,1.0625525649065626,1.4461575796946705e-22,1.4584158683203373e-21
MYOZ3,-1.9580806346419166,1.4505775611748973e-22,1.4620633081985965e-21
PCDH11X,-2.736802483381412,1.4598759645049253e-22,1.4703203446217387e-21
NANS,1.199051548977799,1.4603852019316066e-22,1.4703203446217387e-21
NCAPG2,1.1499278439734084,1.4778505806985896e-22,1.487082040931809e-21
CACNA2D4,-1.2246326853129306,1.4867033705009652e-22,1.4951636162005011e-21
RNF157,-2.2111481123792798,1.502863333802594e-22,1.5105809643958377e-21
EPB42,-2.784518274175342,1.513152370107483e-22,1.5192450409854669e-21
PCDHGA6,-1.7974535682929886,1.5125786066916543e-22,1.5192450409854669e-21
BHLHE41,-1.6980846607299647,1.5207761168232652e-22,1.5260577538331807e-21
CDC7,1.5819839959864552,1.549104234306021e-22,1.5536277893703857e-21
PIWIL2,-2.1992708014549094,1.640962489509043e-22,1.6448480284434531e-21
CYP46A1,-1.618097667126552,1.657391801862399e-22,1.6604019245625343e-21
MAPK4,-3.49288587733601,1.712105900507622e-22,1.7142719310748208e-21
LOC100302640,-1.5918092060704874,1.729670063673566e-22,1.7309062214980713e-21
LSM4,1.0914526777875295,1.786104504225131e-22,1.7863989170554978e-21
NLRP1,-1.5152213219616195,1.7954040746015205e-22,1.794713913782069e-21
KIAA1614,-1.6628227643296123,1.8087876977802963e-22,1.8071000253948812e-21
COL6A6,-3.4051329110748796,1.906659686270879e-22,1.9018868309392843e-21
TF,-5.461588134955477,1.9067974874823899e-22,1.9018868309392843e-21
LENG8,-1.1211031104979288,1.9438262776201464e-22,1.9377584737962498e-21
BDH2,-1.3627246331368372,2.010853305695047e-22,2.003479076276242e-21
STARD8,-1.1971338642919864,2.0582562206025332e-22,2.0484657180769773e-21
ADCY3,-1.2739961620469078,2.0630317902916613e-22,2.0520965944633395e-21
ERBB2,3.4386717922990098,2.0752970436233445e-22,2.063169420266288e-21
GLP1R,-2.2525566537062587,2.1288147651824303e-22,2.1152191687017346e-21
CABC1,-1.2721322839583582,2.164734954646817e-22,2.1497365182452817e-21
DNAJC9,1.0154920607048776,2.2058813807095124e-22,2.1894034227401993e-21
DES,-3.749633312429449,2.2141100689818584e-22,2.196373056440151e-21
GTF2IRD2B,-1.3891699611187747,2.2515267308391343e-22,2.2322734793826123e-21
FAM89A,-1.981993515615204,2.3019338639380837e-22,2.2810071924477375e-21
BDNF,-2.2481183745139854,2.3331529269317065e-22,2.3106845880814935e-21
PLAT,-1.9164834817509107,2.3889660667622065e-22,2.3646736983834933e-21
VENTX,-1.5503925874827549,2.434675336268975e-22,2.4073001165727404e-21
SNRNP25,1.204555926251098,2.488598297565291e-22,2.4592809343420738e-21
ZNF366,-1.934491395961369,2.5332672590197075e-22,2.501152564663858e-21
C10orf128,-2.18260240812743,2.5337171506016338e-22,2.501152564663858e-21
CSRP1,-1.2850442493415333,2.540929402564545e-22,2.506912624112868e-21
PDIA4,1.0198524018562676,2.6372552737216403e-22,2.5991314427479708e-21
OBSCN,-2.2827198168819764,2.879751648760526e-22,2.8350524208971256e-21
KIAA1328,-1.0628439483255985,2.988443801321765e-22,2.9404671629978423e-21
CDC14A,-1.7890403486767843,3.0610254459729156e-22,3.010256412374121e-21
RGS5,-1.5143661733350058,3.1863077460629715e-22,3.1317688931740968e-21
HIST1H2BK,1.963410849115764,3.2520212183816066e-22,3.1946326086454605e-21
RNF175,-1.6190641916468071,3.2640224350216e-22,3.2046925773839366e-21
SLC23A2,-1.120576081775992,3.2696706396680737e-22,3.2085075285109403e-21
DSG3,-4.780670550608302,3.297905673694691e-22,3.2344707423633867e-21
C8orf76,1.0266596513232145,3.3673709088012316e-22,3.300821359876619e-21
ZNF763,-1.1849269409256227,3.373622774724744e-22,3.305169826066443e-21
EPB49,-2.167254609306408,3.5522183016189634e-22,3.476399448622042e-21
PYROXD2,-1.9613350432710401,3.6501623328762297e-22,3.5703334199541115e-21
NAP1L3,-1.3801351436096843,3.6655715932975293e-22,3.583480113469115e-21
AGXT2L2,-1.0697015552489662,3.674192669948739e-22,3.5899800950658556e-21
KIAA0427,-1.1351446632384299,3.7761005594411396e-22,3.6875728800164734e-21
LOC374491,-1.0822917471466198,3.894721899327572e-22,3.801373873107764e-21
NEDD9,-1.6869228144989314,3.9157006876281907e-22,3.8198016943674144e-21
RPLP0P2,1.6995551737112766,3.917907959045953e-22,3.819907797456534e-21
ABCD2,-3.143707061331995,3.932221456402407e-22,3.8318108763861356e-21
FERMT2,-1.4161212717922993,3.9385193488197175e-22,3.835894473331477e-21
KNTC1,1.0557733099209834,3.971828753598432e-22,3.866267315601725e-21
SCN11A,-2.3509507588109875,4.012596973995068e-22,3.9038643889701886e-21
C7orf63,-1.9451318826037882,4.059328608733338e-22,3.9472200141438545e-21
PRR19,1.5788642167314686,4.350592136592494e-22,4.228180921644057e-21
NT5DC3,-1.124408077260755,4.353324373677643e-22,4.228578632553582e-21
TCF21,-1.6433275429574814,4.454587257482105e-22,4.32463209855716e-21
ABTB1,-1.1328585350558171,4.511189022200428e-22,4.3772480688227286e-21
KLF2,-1.5896071115013175,4.604961983003885e-22,4.4658563120202306e-21
CCBE1,-2.0709783519377907,4.639452246988423e-22,4.496908905853582e-21
DBC1,-3.1766678163802817,4.690295597809481e-22,4.5437706634872795e-21
L3MBTL,-1.9728299260002506,4.7252684486083795e-22,4.575216040958421e-21
PIK3R2,1.2262511350809007,4.777894500236532e-22,4.623711514503221e-21
SPG20,-1.6511630001254218,4.796157891454002e-22,4.638919346340978e-21
SHROOM4,-1.4336272544838833,4.805991334270738e-22,4.645961776831133e-21
TSPAN11,-1.6790031606672526,4.924526553212402e-22,4.7580231872678006e-21
PENK,-3.3184580082779385,4.939419619223554e-22,4.769880919295828e-21
GTF2IRD2P1,-1.1706808604038628,4.981316306093769e-22,4.8077890095347225e-21
TRIM2,-1.9005085413269747,5.010827140883989e-22,4.833708873635996e-21
SPDEF,2.2255976796688817,5.016541215830714e-22,4.836657825835089e-21
FOXA1,2.0903405242694095,5.047886655835327e-22,4.864302847865032e-21
GOLGA8A,-1.8745285087169208,5.358966635784339e-22,5.161337019639276e-21
ATP6V0B,1.1451540574438717,5.429816572827953e-22,5.223664295935574e-21
SLC2A9,-1.2016716167063857,5.489811877318068e-22,5.276190369737106e-21
GRM7,-2.045493578326853,5.539863889626263e-22,5.3186783957208266e-21
AIFM1,1.0579055060830296,5.558236886626697e-22,5.333504799539577e-21
PTPN21,-1.6512374137714811,5.648354122028691e-22,5.408573912850513e-21
MYLK4,-1.6748806095572544,5.690155866537677e-22,5.445736447875149e-21
C7orf58,-2.620783619716544,5.874999482921054e-22,5.610840272172715e-21
DEFB132,-3.8564527404991846,6.0021423753458145e-22,5.723258127732837e-21
KLF4,-1.968754446256117,6.014362262161268e-22,5.731907657493276e-21
CTF1,-2.040275768217736,6.125890761583903e-22,5.835143355997477e-21
LOC728819,-2.191069647560517,6.148605130641501e-22,5.8537164849930565e-21
ELAC1,-1.4328182365483508,6.240149002577425e-22,5.93776436455394e-21
CD164L2,-2.703799811865044,6.2463142820707425e-22,5.940525542138648e-21
SAMD4A,-1.5242477737363593,6.276077782850005e-22,5.96571508518113e-21
C17orf37,3.1443957105230194,6.3939618891067125e-22,6.071428704611866e-21
COL27A1,-2.117343684936662,6.403030144595788e-22,6.076869537126023e-21
MYOZ1,-1.9356796437978177,6.50812940887473e-22,6.166969267555789e-21
RSPO1,-2.974433412768094,6.5588102013981155e-22,6.211759734445884e-21
KCNB2,-1.898043484259375,6.703743062171968e-22,6.345722046839123e-21
RASIP1,-1.7356881098708161,6.769213300733398e-22,6.404365369711541e-21
ADH1C,-4.1845755299134595,6.8060425890906335e-22,6.4358645843748986e-21
KRT17,-4.542152715414524,6.9936961860656545e-22,6.6030213524353275e-21
ECM2,-2.0611322212467105,7.221331031267358e-22,6.814405845627772e-21
DFNB59,-1.619728446005268,7.559310365699378e-22,7.122263280891604e-21
GPR34,-1.8529061331995482,7.6656965607743035e-22,7.215029705055567e-21
TPTE2P1,-2.031693753919479,7.7311986324107e-22,7.272920346551524e-21
GTF2IRD2,-1.082883544462561,7.877276751780419e-22,7.406511813670401e-21
C4BPA,-3.846074677034994,7.936862372095631e-22,7.45868382856256e-21
LRRC59,1.723673385174969,8.141406048191752e-22,7.635137264051236e-21
TBX15,-1.684959099460678,8.320372216337785e-22,7.79895651153433e-21
TLE4,-1.5897475103474212,8.367587895419994e-22,7.835144159482004e-21
C12orf68,-1.4773181989213602,8.41413784599745e-22,7.874681296179516e-21
CCDC19,2.6024920105355576,8.449593583902141e-22,7.903800205949162e-21
SV2A,-1.9121498432208703,8.483293799244224e-22,7.931247921296489e-21
SERPINB5,-4.070537915464693,8.778429244157001e-22,8.202964452330077e-21
LOC401463,-1.4342828044650702,8.94458377842463e-22,8.353938353959133e-21
PDE11A,-2.755880684811239,8.978194367717175e-22,8.381029337207987e-21
NUAK2,1.6411491408503691,9.099269147649724e-22,8.489697401059351e-21
ARID5A,-1.631739608679295,9.362905736903951e-22,8.731197393896651e-21
C4orf12,-1.6871389188511219,9.401995364131864e-22,8.763160348862893e-21
TNFSF4,1.853314900288476,9.505257733992632e-22,8.85117674627271e-21
SORBS3,-1.1796656214724681,9.50615312803557e-22,8.85117674627271e-21
DCAKD,-1.0696526527028727,9.534913256900125e-22,8.873416462952606e-21
GIMAP6,-1.6037127053806568,9.708395671856195e-22,9.03024662313737e-21
HES6,2.697568644174088,1.0001417444855859e-21,9.298049118933156e-21
ACCS,-1.5727047410008783,1.0296174617754775e-21,9.567190738488524e-21
MBOAT2,1.573541515113508,1.0419434729879824e-21,9.676784203469513e-21
NLRP13,-1.5215205694217986,1.0934222143348798e-21,1.0144528321884718e-20
CDRT4,-1.0037141352063212,1.122836958287177e-21,1.0412124886246298e-20
MARCH8,-1.4107104101342056,1.1759168621293051e-21,1.0893239003226332e-20
SLC13A5,-1.7764577323466693,1.1968691575903964e-21,1.1081693426051875e-20
HOXB13,5.426108390819015,1.2002863920878703e-21,1.1107683373246314e-20
PLXNA4,-2.453073899410507,1.2360045784212088e-21,1.1426608095988452e-20
TOMM40,1.0401254734729708,1.2541901637479035e-21,1.1588844441981263e-20
DTYMK,1.0723526527028726,1.2685499076586162e-21,1.1715582937143476e-20
RTN1,-2.255323190768844,1.273246714081622e-21,1.175299692516621e-20
FTMT,-1.1150859275053306,1.2859979289021217e-21,1.1862130440678949e-20
CHRNA1,2.693044073748901,1.2863728775421768e-21,1.1862130440678949e-20
NRG1,-2.9145997491533935,1.304539968187734e-21,1.2017480283867066e-20
IL6ST,-1.936800489150885,1.323162717918733e-21,1.2182868464478857e-20
C6orf195,-1.0658051548977798,1.3729884717426872e-21,1.2635242240208361e-20
NAV3,-2.2214031104979313,1.4019357737471227e-21,1.2895117175097965e-20
DCN,-1.8598994857644584,1.4079284407783945e-21,1.2943697680550058e-20
LMNB2,1.2182617709770476,1.4155166856615469e-21,1.3006890575011175e-20
RBBP8,-1.1966690079016669,1.4169419079067584e-21,1.3013417532606823e-20
LOC728723,-1.1851557255738103,1.4212857660111998e-21,1.3046729600959087e-20
PLAUR,1.5900724946695108,1.440449681422775e-21,1.321598062043285e-20
PCDHB18,-1.4381786905807101,1.461514860067499e-21,1.3402496220558533e-20
NPM2,-2.3442909695221372,1.4645179699791694e-21,1.3423273216279365e-20
FLVCR1,1.3172128182616332,1.4663575333438446e-21,1.3433369994694515e-20
CYP2A6,-3.712990630879216,1.4739546195230555e-21,1.3496175019707333e-20
G6PD,1.8775056942179873,1.5073204376264322e-21,1.378089097243292e-20
PRUNE2,-2.1312186629875844,1.514823584627303e-21,1.3842537003499395e-20
GPLD1,-2.854896914586729,1.551903271439802e-21,1.4174257526351587e-20
CPEB1,-2.313833927003636,1.5543900547329661e-21,1.4189850635057262e-20
PTPN14,-1.7637182867176726,1.5642322922807187e-21,1.4272541562098207e-20
FES,-1.392751636774113,1.5716082745448393e-21,1.4332658026823503e-20
ZNF454,-1.768828596513233,1.623176114577139e-21,1.4795530702878148e-20
GTF2IRD1,1.0022334378527535,1.6270984479297772e-21,1.4823860384217084e-20
CLDND2,-1.6962406873197045,1.6653502076369912e-21,1.5164767298457304e-20
NAT8L,-3.1149938417157914,1.6798022742355346e-21,1.528872039895472e-20
FGFR1,-1.5952852251348322,1.7198062224975237e-21,1.564499383714264e-20
RIMS3,-1.8221883732597508,1.74908773825541e-21,1.589922079706528e-20
TFRC,1.5191607801329496,1.7605792543016094e-21,1.59839522025198e-20
FAM171A1,-1.8311265646557153,1.7962550800348373e-21,1.628348168420027e-20
MXI1,-1.3222604916593461,1.796216960042825e-21,1.628348168420027e-20
GABRG1,-1.3168824031104984,1.8263079098643686e-21,1.653944422052791e-20
PRDX1,1.1610298256616076,1.9099328764322526e-21,1.7280922699979368e-20
DPYD,-1.383595773234667,1.9500171847934233e-21,1.7633463892098702e-20
GPR44,-1.7149662987583087,2.02275061803152e-21,1.828209011917962e-20
PRKCE,-1.2327667126552138,2.1059946965277776e-21,1.9015586042110683e-20
NLRP5,-2.575358284209206,2.1076473647039853e-21,1.9020905354543573e-20
TFPI2,-3.0901883230904303,2.108673680463052e-21,1.9020905354543573e-20
TXN,1.1447078013294831,2.132929066444712e-21,1.9230167308812824e-20
SEMA5A,-1.7087318575191297,2.1969538621702844e-21,1.978780363834027e-20
IL1RAPL1,-1.0539967891634268,2.224799995457306e-21,2.0018800947755484e-20
MTMR8,-1.7645182114636895,2.255763997000873e-21,2.0287387370260323e-20
PTCH1,-1.8454958735733138,2.268101762359958e-21,2.0388274755673243e-20
LYSMD4,-1.0143319829424318,2.2736285062258765e-21,2.042786757099192e-20
SCN2A,-3.3095905430829062,2.383422814625517e-21,2.140377182764099e-20
DTX1,-1.8766674526527032,2.4077962495148227e-21,2.16119897090327e-20
CCL11,3.1530102721685695,2.5079727685391214e-21,2.2500063235937714e-20
MYO15B,-2.015359977423807,2.516969322968295e-21,2.256965152019304e-20
PNPLA2,-1.434984434968019,2.549054221563612e-21,2.2846102410203068e-20
GAPDH,1.2410260378778428,2.5643775935685456e-21,2.297212861010248e-20
FNDC5,-1.7208613069108236,2.619124688431703e-21,2.3427973810084663e-20
CD59,-1.2245944061206568,2.6236581917956186e-21,2.3456999049732633e-20
DNAJC5B,2.2367544462561155,2.6443903662263775e-21,2.3619154973708906e-20
C6orf125,1.0205628872444503,2.678814313904847e-21,2.3914888158906296e-20
MRPL13,1.2442290480371234,2.7392435272191057e-21,2.4442377414690874e-20
PYCRL,1.2894019440612068,2.7823598420000345e-21,2.4814941795162482e-20
RNF125,-1.6143419791797307,2.80346785218104e-21,2.4990952650955664e-20
C6orf97,-2.5409163802834573,2.849240969871546e-21,2.5386555738899536e-20
STMN1,1.6462041765960098,2.9067074894825023e-21,2.5877456671150395e-20
ADAM32,-2.210266223504327,2.9732309908419378e-21,2.6452455389196382e-20
SBK1,2.3382605418286735,2.9940880168519234e-21,2.6625004480095533e-20
SLC9A3R1,1.5273276683807815,3.116817672151325e-21,2.770284769832547e-20
SGK3,-1.4692916217233147,3.180471153656456e-21,2.824103239512608e-20
COL4A6,-3.5326055186253607,3.2442070423496828e-21,2.87929306640133e-20
ARHGAP11B,1.6929700112880979,3.2519588792823005e-21,2.883361299540951e-20
TTC23,-1.1149481500062715,3.3355942893168595e-21,2.95463858143235e-20
KLK7,-4.534276884485137,3.38086760312865e-21,2.9932846780034447e-20
C17orf108,-1.361125210084034,3.433876247766396e-21,3.038738421880978e-20
KCNJ2,-1.4511676407876557,3.523308614094774e-21,3.114851224010062e-20
TMEM37,-2.0010781512605043,3.6914168223656645e-21,3.260303756308694e-20
ERRFI1,-1.5386485889878365,3.805698803517939e-21,3.359608890418867e-20
COMTD1,1.673785626489403,3.963380397344976e-21,3.49457912355153e-20
DOC2B,-2.5670852000501685,4.047715693454381e-21,3.564613873630871e-20
TPD52,1.6261701868807226,4.068805397346562e-21,3.5814538030899165e-20
PPP2R2B,-2.0408559011664353,4.390249791261477e-21,3.8550755885351015e-20
FRZB,-1.8920193026464318,4.4422913141257735e-21,3.89889242001116e-20
C13orf33,-2.138523378903799,4.522851010725635e-21,3.9638640803196314e-20
DCAF13,1.1007744387307152,4.52982144713608e-21,3.9680625506360954e-20
AGPAT9,-1.9469106609808113,4.661587513925503e-21,4.081523690042613e-20
MED13L,-1.1540081274300782,4.7072207554082456e-21,4.1194970870527064e-20
TIPARP,-1.2910588736987343,4.7275255251949604e-21,4.135278574489373e-20
FAM181B,-2.296941402232534,4.776642997969019e-21,4.176235950625843e-20
NCRNA00173,-2.406862423178226,4.78282516146083e-21,4.1796335292401103e-20
PRDM11,-1.46226220995861,4.9480604602993385e-21,4.315742432143213e-20
ZNF334,-2.301977348551361,5.000805379865343e-21,4.359658061766707e-20
IGF1R,-1.9988770851624214,5.026123207179701e-21,4.379632395418482e-20
MYC,-2.385297478991591,5.0546953185445176e-21,4.402421956146692e-20
TTLL3,-1.2552656340147994,5.192259911096966e-21,4.5200720785125815e-20
ERGIC1,1.0433422551109999,5.200990185519031e-21,4.525507855975283e-20
WTIP,-1.4171853631004652,5.226498660061747e-21,4.545530583330338e-20
ZNF441,-1.0506364856390311,5.304473521752491e-21,4.6067429158616696e-20
SLC12A4,-1.1046533550733688,5.373741190474967e-21,4.664673862194364e-20
CTPS,1.0683700990844098,5.562243548100751e-21,4.819110866543455e-20
PKHD1L1,-3.0049836448012037,5.670371140729237e-21,4.910455084428844e-20
USP18,1.340750834064968,5.806661922798029e-21,5.023700902124169e-20
SEMA6C,-1.4534849868305555,5.827515261804876e-21,5.0393472831655186e-20
LHX2,2.6843456164555377,6.136433527703073e-21,5.301447532262888e-20
UGT8,-3.216378753292362,6.3814577254364136e-21,5.510515890707735e-20
MAL2,1.7738078138718176,6.536755639304177e-21,5.639268383993078e-20
RAB26,2.533101630502947,6.673675361163296e-21,5.754661894801301e-20
EPDR1,-1.573098720682304,6.98732902724684e-21,6.022270373246886e-20
MAP3K15,-1.4775062460805217,7.094240885729937e-21,6.11152233047525e-20
C1QTNF9B,-2.0476369246205945,7.10676108211438e-21,6.119412108691015e-20
PLCH2,-2.600812554872695,7.16496399383258e-21,6.166611800460258e-20
FAM82A1,-1.3686608930139217,7.179722245602382e-21,6.176393385477323e-20
MYH7B,-2.0060539821898917,7.186527300612952e-21,6.17932718247792e-20
SULF1,1.8191380785149853,7.314153553482411e-21,6.286097126253085e-20
DDX25,-1.476417019942305,7.384008432877873e-21,6.343138532500044e-20
AOX1,-3.1937150257117786,7.481093965191976e-21,6.423507238131583e-20
CROCCL2,-1.2120348175090943,7.551284418493543e-21,6.480718070242243e-20
EBP,1.3059512855888649,7.644790158480414e-21,6.557875365448584e-20
ACOT7,1.3968139219867073,7.888891087757895e-21,6.760898515558238e-20
SEMA3D,-2.4630135833437867,7.906613088340293e-21,6.772897790449805e-20
