,pagerank
TUBB6,0.00012970093995231
TLL1,0.00012969337588655225
B3GNT5,0.00012968712914985343
COX5B,0.00012967185129454905
TYSND1,0.00012961276844674575
NR1D1,0.00012957911065145493
SEPT5,0.00012957613804924798
BLNK,0.00012957015610596688
EFCAB1,0.00012954121951646598
ABCA4,0.00012950783268435396
SIRT6,0.00012950095765169176
SRD5A2,0.00012946335887094752
ASS1,0.0001294536759041195
KYNU,0.00012941854762955435
SDR16C5,0.00012941620927608332
CHST11,0.00012937926505212393
SLC6A1,0.00012932039056584037
CA9,0.0001293127021462599
CNTF,0.00012922499641111737
RHOQ,0.0001292213200727221
SOX17,0.00012921905017783478
NUP160,0.00012919159368913365
FCN1,0.00012914946281354178
UQCRQ,0.0001290762531081243
CHRNA3,0.0001290312965143584
SFRP5,0.00012901678536687077
POU2F1,0.00012894549496488643
AMOTL2,0.00012891148239892774
KCNA5,0.00012889805733752566
BMP5,0.00012887134717908178
CACNG1,0.00012885205124395224
XCR1,0.00012881175373344932
BBOX1,0.00012877626197687562
LIPA,0.0001287305848704218
MT1H,0.00012858900964242659
SRD5A1,0.00012852667550752666
HAO2,0.00012845646859172154
ESRP1,0.00012842899355350684
PER3,0.00012836579903825388
PDE6A,0.0001283350657855412
LIMK1,0.00012833485031205787
MRPL4,0.0001282882251096594
IL33,0.00012827597524976133
DKK2,0.00012821290493230292
WNK1,0.00012814969683987718
WNK4,0.00012810952527226387
TMPRSS6,0.00012810731574347146
ADHFE1,0.0001280868860697206
DFNB31,0.00012807007864527726
DIAPH3,0.00012806944222088076
LYVE1,0.00012806125165790464
PKD1L2,0.00012804763705112052
DDIT3,0.00012801910216236846
PGM1,0.00012798661812960432
SPN,0.00012796348424469004
ORMDL3,0.00012794273918104857
LDHC,0.00012786364769839988
PANK1,0.00012784355498493213
CHMP2A,0.00012778496229186518
NAT8L,0.00012776631765467792
SULT1E1,0.00012773926300779748
CCDC39,0.00012772639544161635
GABRD,0.00012772255050238964
HAVCR2,0.00012763914842538467
LGI1,0.00012763222688521106
MGST1,0.00012758175018056804
CEACAM5,0.00012752428800052312
AMOTL1,0.00012751274449694097
LRTOMT,0.00012748495987011376
RBPMS2,0.00012747972742962278
NCR1,0.000127454701733419
SAMHD1,0.00012743962028557488
ADAMTS19,0.00012742902739682998
ADAMTS17,0.00012742902739682998
ADAMTS20,0.00012742902739682998
ADAMTSL1,0.00012742902739682998
ADAMTS6,0.00012742902739682998
LALBA,0.00012732759751832802
UGT2B28,0.0001272681999750889
UST,0.00012720061698789602
CSF3R,0.00012716445777631588
STEAP2,0.0001271278832299517
CSMD1,0.0001270869829509853
ASXL2,0.0001270611354183383
LYPD1,0.00012700361252715616
CHMP6,0.00012697393200495773
CBX6,0.00012693189084607754
NMU,0.00012686437551308788
PRKAB2,0.00012680348226319852
SHISA4,0.00012679153224402743
NODAL,0.00012677450565884343
SRL,0.0001266372018620004
AGPAT5,0.00012663128837362667
ECHDC1,0.00012663059346019432
PTCHD3,0.00012662948485659027
GLTSCR2,0.00012662567907503817
NKX2-2,0.00012659736327361463
BBS1,0.00012656751877983063
SORD,0.00012656105793271513
GRIN3A,0.00012652468333161838
VAMP8,0.0001264963576355745
RRP9,0.0001264758588238364
SPRR1A,0.00012646045332926356
PTH1R,0.00012645038731746078
NAP1L2,0.000126396036906586
RPLP1,0.0001263596969361404
CLDN5,0.0001263090846174312
ZNF367,0.00012618789338981985
CYP26B1,0.0001261279646072505
CITED2,0.00012602974552833446
EMCN,0.00012600203624546204
GABRA5,0.00012599105534459397
PPP2R2C,0.00012597168550713495
HOXB7,0.00012590945715277717
EFNA3,0.00012590882097305526
JUND,0.00012578667638981256
GABRB1,0.00012571710662256211
CNGB1,0.00012571196064176148
TTC7B,0.00012570917635319696
ANG,0.00012568350901219055
SDS,0.00012561546593455817
ROPN1L,0.0001256024395750414
GIMAP6,0.00012558622069213982
STS,0.0001255704458993912
F12,0.00012553063252896069
CBX5,0.00012550851185816325
SCG3,0.00012549957291149193
LIN28A,0.0001254905330386421
IQUB,0.00012541893700478233
CDC14A,0.00012539879112194278
DAPK1,0.0001253841804991003
ANKRD29,0.00012532907020642518
MED13L,0.000125306641830437
NRG2,0.0001253039228622282
RANGAP1,0.00012527804939725353
CD24,0.0001252348988941089
HLA-DQA2,0.00012520122133441688
SEPT6,0.00012517203658857242
B3GALT1,0.00012514245951244525
QPRT,0.00012512371927402997
CALCR,0.00012511995968466478
CLDN16,0.00012511965486731338
TFAP2A,0.0001251088794746286
SNTB2,0.00012510654252230653
TTC18,0.00012506793441656997
PIK3C2B,0.00012497778286893498
PCSK9,0.00012496622957178542
TMEM160,0.0001249020312946585
NT5C,0.00012488253931510588
GRIK2,0.0001248770913267066
DYX1C1,0.0001248474316504532
FXYD1,0.0001248376955577827
ATP2A3,0.00012483449208720808
AFF1,0.0001248177147617333
RGS5,0.00012478018907213675
LHCGR,0.0001247789871528603
RAP2A,0.00012473615948740326
SNX13,0.00012471278296473972
LRRC27,0.00012470864142630846
NEGR1,0.000124689639442815
B3GAT2,0.00012465066163735327
DSC1,0.00012464123185143035
TFR2,0.00012461248515587022
IFITM1,0.00012460093068116133
KCNE3,0.00012453887523772682
TYRP1,0.0001245326288887824
SHISA9,0.00012449917342614235
IL1RAP,0.0001244508834772104
DNAH11,0.0001244466890991961
DNER,0.00012444540896183425
TAF1,0.00012441507317641738
EID3,0.00012437120635573582
INTS8,0.0001243295938547408
AKR1D1,0.00012432494976843836
UNC119,0.00012430203170035877
SH2D4B,0.0001242673470533181
C1QL3,0.00012418506881095673
GCSH,0.00012416202143492727
MALT1,0.00012414708934650571
LGR4,0.0001241358136401803
PEX12,0.00012410205214757533
BOP1,0.00012402052250506072
USP1,0.0001239787629613072
RSPH4A,0.00012395893852313892
HSD17B8,0.00012394839861288594
SEC23A,0.0001239157206195665
PPP1R12B,0.000123910643891537
HTR2C,0.00012390877048608893
PARVA,0.00012389279816136205
STAR,0.00012387132589658192
MEF2A,0.00012385745342612854
RYR3,0.0001238185449172573
PRAME,0.00012374514676985384
TSLP,0.00012369181192125944
RGS1,0.00012367768559277915
CD8B,0.00012364292651413763
PLIN2,0.00012362688474975133
RASSF6,0.00012362513620715697
CAPN3,0.00012361493390571662
ARL13B,0.0001235950296521323
PIGR,0.00012358676918998383
CYBRD1,0.00012354691172005792
CDS1,0.00012347430732513544
CATSPER1,0.00012346891995945164
SCN3A,0.00012343312433011927
ACVR1C,0.00012341198295350833
DTX1,0.0001233938132689865
GLS,0.00012337966793930406
MOGAT1,0.0001233571235919553
PTS,0.00012332124843114045
PRPF31,0.00012330120279334112
GULP1,0.0001231920154999773
EFNA4,0.00012314470621350014
DPYD,0.00012307409304762097
CNTNAP1,0.00012303465312120355
NPHP4,0.00012296320598139567
EPB41L2,0.00012296250672588744
PROS1,0.00012295845256464307
GRM3,0.0001228769098968193
SPOPL,0.00012283837844274535
SIX3,0.00012281594378726305
KLHL13,0.00012276921066312643
GPX7,0.00012276766590128867
CUX2,0.00012276522147644417
PRIM2,0.0001227561633390116
MYCN,0.00012271772777892355
SNAP91,0.00012271216866555285
ZP2,0.0001227092020639075
ADRM1,0.0001226826874028768
PAXIP1,0.00012266713716154842
ATP1B1,0.00012258247776915132
HBA2,0.00012256696342088648
GPAT2,0.00012241693970217328
ZBTB16,0.00012240296586873883
IDI1,0.00012236570245230342
TF,0.00012235732279389797
PPIF,0.00012231772436442794
CCDC65,0.00012229305552992334
SAMD11,0.00012224682571628984
EIF2AK2,0.00012224594305440084
LRRC6,0.00012221722020304998
COL4A4,0.00012221105930153287
ADAM22,0.00012219417988227209
HAND2,0.00012205181974728917
TM4SF1,0.00012200961602922423
ADD2,0.0001219214767865653
QDPR,0.00012191752045922787
NT5M,0.00012180705912059672
MB,0.00012166382042387387
AMPD3,0.00012165562259745074
CNTN1,0.0001216036493332641
CMPK2,0.00012157634731888775
MT2A,0.000121561516313558
SERPING1,0.0001215319049004166
RAB13,0.00012147277166974665
MYCT1,0.00012139131670450225
SCUBE3,0.00012138346047203366
EIF6,0.00012136579628284602
KLRD1,0.00012128935187022756
TDRD12,0.00012124770203346362
GRIK1,0.00012121626564539938
PNPLA7,0.0001212097393144463
FAM83D,0.00012116661915303303
VPS13C,0.00012111647054361583
GIMAP4,0.00012110648806442365
FUT8,0.00012110242504827225
DPYSL5,0.00012108834090208005
GNMT,0.00012105189520395729
THRA,0.00012104959357627244
PFDN6,0.00012104446781618595
HIP1R,0.00012103026866702103
SYN3,0.00012101883980186198
IL12A,0.00012101243728611354
FKBP4,0.00012095486147555525
SIX2,0.00012094589090060542
LANCL3,0.0001209433085835357
TLN2,0.00012093649081924462
CYP2C18,0.00012092862370049157
PVRL3,0.0001209265891524734
S100A8,0.00012091212192835937
RNASEL,0.00012088363184602751
MECOM,0.00012085614719762735
WDR31,0.00012085459804482919
KDM5B,0.00012082201438940212
NR4A1,0.00012058508116821454
MAGEA6,0.00012057115442738368
STX11,0.0001205387689844791
NOC2L,0.00012048613854078493
MYO3A,0.00012026069922463211
SLC6A2,0.00012024200264471842
KRT19,0.00012021218127840042
TLR7,0.00012018504216597415
RBP4,0.00012017682719587481
HIST1H2AK,0.00012016917852915203
MYBBP1A,0.00012015396719614975
CYP27A1,0.00012009247238602575
PTPN14,0.00012003180626999249
IL12RB1,0.0001199215496288945
NFKBIZ,0.00011988689263794865
AGPS,0.00011988267431589551
HMGA2,0.00011988141778710543
AKAP2,0.00011987697531178446
AS3MT,0.00011977087683980305
RPL37,0.00011971838347249744
MYOCD,0.00011968460272140646
GTF2I,0.00011968259464333049
MPL,0.00011967948797047054
FUT6,0.0001196581712576205
TREM2,0.00011965100148155277
ITPKA,0.00011963001108047338
PTK7,0.00011962993527335642
SULT1A1,0.00011962565285856325
NDUFA13,0.00011961145230290652
OTUB2,0.00011956043653868422
GNPDA2,0.00011950284693404137
MEGF10,0.00011930422512471541
SV2A,0.0001193018072066058
MAGEC1,0.0001192728531530642
KCNN4,0.0001192675907806222
WLS,0.00011919273091316844
FXYD2,0.00011913857367139135
ACE,0.00011913351515683178
MCAM,0.00011912288913835379
AMOT,0.00011906319655473246
ATP5I,0.00011904475377981104
PRKD1,0.00011897216426306845
RASSF7,0.00011894301115699201
SGK223,0.00011892484905958768
FHIT,0.00011891138915799751
FCER2,0.00011889758231361171
CFH,0.00011886871646803583
DENND2D,0.00011884726666628355
ADAM12,0.00011883672699314094
SFTPD,0.00011883450036133745
SEPT4,0.0001188306694726524
TUBB,0.00011879929161328266
MRPL24,0.00011878234476192492
GPX8,0.00011873454568537783
TPRN,0.00011873389322600706
KRT16,0.00011873044324233372
SOCS2,0.00011869728762622059
USP44,0.00011869578481714191
NRG3,0.00011866824558483865
CIDEC,0.0001186417787768383
GSTK1,0.00011862519749051457
RAB8B,0.00011858331039691989
ENY2,0.00011851802833666
AKAP13,0.00011844321999526544
PER1,0.00011842184014165608
IL23R,0.00011839066386576103
TGFB2,0.00011832845536443775
PES1,0.00011832332807818113
ABCG5,0.00011831819907655648
PGAM2,0.00011826726526194466
EVC2,0.00011826227422156851
CXCR6,0.00011815982553475865
NR2F2,0.00011815542198303102
TBXA2R,0.00011808611977375743
APOL1,0.00011805946944828705
ANGPT2,0.00011804367282086592
OPTN,0.00011801997768371632
TDGF1,0.00011800698550059534
LDOC1L,0.00011797581572157889
COL16A1,0.0001179427732866434
LSM4,0.00011794065763869677
RAMP3,0.0001179288957550496
ACSL5,0.00011791484766475226
UBXN7,0.00011791048694583419
FKBP6,0.00011777595568032764
FAM129A,0.00011775532926256226
IGFBP3,0.00011766797411657196
MRPL36,0.00011764642025478235
ST8SIA2,0.00011760813006532825
KRT18,0.0001176011224807263
MAPK8IP2,0.0001175895760155896
SYNPO2,0.00011758431235584619
HBA1,0.00011757649346313952
FKBP5,0.00011755485527912459
SYNE1,0.00011751537246896251
CYP7B1,0.00011748545640468426
RPSAP58,0.00011748422338748756
RTN1,0.00011746280272470047
KCNMB1,0.00011745854908991512
EBF1,0.0001173275764491134
FKBP1B,0.00011731973373426431
PC,0.00011729564523685073
RASL10A,0.00011727274157681379
DIRC3,0.00011722281834382923
POLR3K,0.00011721627219625406
AQP5,0.00011721146766336559
PAX9,0.00011715244343979173
MEOX2,0.00011714911933177115
EPHA1,0.0001171133001185704
LPAR4,0.00011707516061428752
TUSC5,0.00011705364484518663
SPATA4,0.0001170424070629422
ZCCHC5,0.00011699462557339366
TMOD4,0.00011697038072881211
EZH1,0.00011692129840255135
ABCC8,0.0001169040890779715
TLX1,0.00011688061536946854
SAV1,0.00011687672866339924
CGA,0.00011682448091686755
ST14,0.0001168028123740378
P2RX7,0.00011679722465740704
ANAPC11,0.00011674055196796389
NUMA1,0.00011666513605024085
RAD54B,0.00011662622680365804
LY6H,0.00011659285324132534
F13A1,0.00011658993367667564
DOCK8,0.00011643909715203417
BSCL2,0.00011640846108745602
GAS2L3,0.00011639421201495562
USP14,0.0001163559153483975
NEFM,0.00011625070953806936
NKAIN1,0.00011620732152458
KCNE2,0.00011620029551165931
TLE2,0.00011619518634444994
FBLL1,0.00011617564843076129
IGFBP1,0.00011616959500109556
CHPF,0.00011616490421727023
WFIKKN2,0.00011612355335653209
IL17RD,0.00011608468230261547
ARHGAP11B,0.00011606647070920928
KCNIP1,0.00011602768854278386
ROR2,0.00011602526996241409
IL22RA1,0.00011590824197821011
GPSM2,0.00011590401761894053
P2RX4,0.00011574618126446826
TNFRSF8,0.00011569774076805469
LGALS4,0.00011565480958275941
MLANA,0.00011556609170775685
SORBS1,0.00011555351838987293
CMYA5,0.00011554089087723943
SPRR3,0.00011551833054262902
FABP7,0.00011550944029282917
CHAC2,0.00011547803824770739
DEFB1,0.00011545256858883584
AHNAK,0.00011543676509658376
C1orf101,0.00011532441097072861
IFI44L,0.00011532347796106002
NDUFB7,0.00011530513800470138
ACE2,0.0001152936884122756
VAMP1,0.00011528693781290317
TNFRSF10A,0.00011527176486790479
CTF1,0.00011521902329177126
KRT8,0.00011515506954134719
ITIH2,0.0001151393150117263
HOXA6,0.00011510589010969762
HOXD4,0.00011510589010969762
GAS1,0.0001150553338082964
ORM1,0.00011505080069108278
SLC39A4,0.00011503259673352805
PRRT1,0.00011502964705678013
FRMD1,0.00011502332033518588
CD33,0.00011499331746977822
SF3B5,0.00011496771895993647
NDRG1,0.0001149392438534947
AGPAT9,0.00011493575185136834
UQCR11,0.00011490279978129765
PHC3,0.00011488924322807584
ACTC1,0.0001148281137966307
RSPO3,0.00011480698831548433
NMNAT2,0.00011479786565300097
FBLN5,0.00011476123997589114
POLR2I,0.00011472143530748753
RARB,0.00011471482089889321
N4BP2,0.00011470947237138482
MAPK8IP1,0.00011462278121172555
PTCH2,0.00011461160798584928
CBX1,0.00011457137332011373
ARHGEF2,0.00011453190422155526
RGMB,0.00011450523619387601
PRRT2,0.00011448875341245327
NME4,0.00011448834386676165
RASGRF1,0.00011447185071329597
NUDT19,0.0001143957729411269
AFF4,0.00011438270562961387
MAB21L1,0.00011432941619822131
NOP2,0.00011432499195336054
SERPINE2,0.00011426015796341414
GBP2,0.00011425067077758604
SULT1C2,0.00011424639303992978
LHX2,0.00011420808536500441
IL1RAPL1,0.00011417900816541036
HOMER3,0.00011416252162306735
KRT6B,0.00011415457891121168
MAP1B,0.00011415283656357395
MAMLD1,0.00011410431834860166
SLC16A12,0.0001140524053347132
RGS19,0.00011401942778384621
RRS1,0.0001140126198909223
LCN10,0.00011398597778161852
DLK1,0.00011397926731849529
GPR124,0.00011394085657119456
PTPN22,0.00011390128985001173
COL27A1,0.00011388805929213955
APOO,0.00011384397821192322
PPIB,0.00011381168456402112
ESYT3,0.00011375438014525781
ADA,0.00011373095726655091
IFIT5,0.00011372161659093063
A4GALT,0.00011363343433167684
MYH7B,0.00011362958119065666
SLC5A5,0.000113613460526421
FYB,0.00011359592791884097
FUT5,0.0001135780962599809
UBE2L6,0.0001135454840209333
MAGED1,0.00011351011402297886
B3GALT2,0.00011348855220864466
ST5,0.00011347808431531271
ZFYVE16,0.0001134754171064931
PNPLA4,0.00011344191855892859
PGK2,0.00011336533447893344
TNFSF12,0.00011335575698547485
CCR9,0.0001133499893276628
ARC,0.00011328606763839933
HADH,0.00011322019411535763
DBH,0.00011321952958956452
C1R,0.00011320538189381457
L1CAM,0.00011320522664411343
ATP12A,0.0001131861900783583
KCNK5,0.0001131351681396107
PI16,0.00011312521738214118
LPIN3,0.00011312448781602715
HCRTR1,0.00011307545060958405
SH2B1,0.00011305493241982223
TICAM2,0.00011304732623262894
CYR61,0.00011302785676762641
BST1,0.00011291982306157322
PIP,0.00011291708304086183
MAP1LC3C,0.0001129116218319874
HPSE2,0.00011287843929114248
RPGRIP1L,0.00011285854843418942
SFRP2,0.00011281085603455951
SPTBN5,0.00011280824471310436
PEX5L,0.00011278610570967581
CDX2,0.0001127813969557816
RAD21L1,0.00011277132420872488
SPHK2,0.00011273692103950932
KCNE1L,0.00011272418708110979
PLA2G5,0.00011267406732217556
PRICKLE1,0.0001126531580256787
FOSL1,0.00011262608718222504
USH2A,0.00011262194654150572
CNGA1,0.00011261549198349105
BZW2,0.00011261025268200089
GCNT3,0.00011259612562985068
NAP1L5,0.00011256250482231013
NR1D2,0.00011252897408166603
SGOL2,0.00011248214790229309
ADRA1D,0.00011246872666449714
SERPINF2,0.00011244070520794418
TRIM58,0.00011242419326692818
WNK2,0.0001123470499115788
PRDM5,0.00011234558287791622
EOMES,0.0001123303187844639
ARHGAP5,0.0001123073869599772
SEPP1,0.00011223818019780574
TCTEX1D2,0.00011221671611979814
CHST1,0.00011211662137960957
KRT14,0.00011209793501746251
MAML3,0.00011203645636590815
CHST3,0.00011201766065151807
FNBP1,0.0001120120136489509
TXNRD2,0.00011197577815163105
TDRD1,0.00011196821346957306
FXYD6,0.000111960895658642
CACNB1,0.00011182522490641731
PHYH,0.0001118140442282213
SHISA3,0.00011180618977631342
ALDH3B1,0.00011180124569537928
COX4I2,0.00011179027096009408
GSTO2,0.00011178825720173644
CLEC14A,0.00011177190265722136
IFNGR1,0.0001117211507145523
CHAC1,0.0001117098061247597
IL17D,0.00011170664240289324
SLC22A12,0.00011168741362046084
NPAS4,0.00011166748031346951
PPFIBP1,0.00011165424754696171
CC2D2A,0.00011159936060830073
DBI,0.00011159928629651514
EML4,0.00011159243030969413
PIP4K2B,0.00011155221308080341
LONP2,0.00011151871515473785
ALS2CL,0.00011151418821754745
RPL39L,0.00011151288460347027
KCNK9,0.00011151195877845367
ZNF628,0.00011148863585975724
KIAA1549,0.00011148845518154651
PIKFYVE,0.00011146625746045094
CALD1,0.00011139180638146401
KMO,0.00011137532977462965
DHRS3,0.00011134778674747727
RDH12,0.00011133516471151486
DCDC2,0.00011126088725673229
DNALI1,0.00011122382268739716
HSD17B1,0.00011122326537197281
SIX1,0.00011120440067904357
UNC5D,0.00011120104201024376
ARHGAP26,0.00011114979716345125
ADCY10,0.0001111479502947185
RPP25,0.0001111284226157376
ODC1,0.00011112722931289846
GRID1,0.00011109501532452278
PCCA,0.00011109318095688204
AWAT2,0.00011106030051898926
NR4A2,0.00011105390197312384
NKD1,0.00011103689099458378
CHST7,0.00011103687814274068
GHRH,0.0001110340895498677
UGT1A7,0.00011094291638157709
LCN2,0.00011093920718446642
CACNA2D3,0.00011093785237689574
FBP1,0.00011091444085916358
ELOVL2,0.00011090764943338574
FABP5,0.00011090238972671587
SNRNP70,0.00011089873586307736
CLCN1,0.00011089859386420215
TRIM63,0.00011088203294458707
DACH1,0.00011085995909852997
SOSTDC1,0.00011085936085364654
MS4A2,0.00011079968494709268
MAP3K8,0.00011079481316300936
SGMS1,0.00011078999548279093
ISLR2,0.0001107731419720525
CDKL5,0.00011077132159762044
TBX3,0.0001107404783267064
TAF4B,0.00011072043624590642
IRX1,0.00011070061327213316
HABP4,0.00011064932197824224
PGF,0.00011063667252095143
ZAK,0.0001106246920329447
ZMYM2,0.00011059951694822244
ERN1,0.00011059039626132602
NAPB,0.00011058242333784054
NDN,0.00011056245747184514
OCA2,0.00011054359416095991
COX6B2,0.00011050458886686563
DUOX1,0.00011049890325040421
AKAP7,0.00011047274176909827
FREM2,0.00011045405794338637
FRAS1,0.00011045405794338637
LHFPL5,0.00011041306396678139
TPD52,0.00011041301339132779
DAB1,0.0001103925907108121
NCALD,0.00011037868806617301
PFKFB1,0.00011036759980332715
CTTNBP2,0.00011036482308105045
WDR72,0.00011035563997537425
ALOX15B,0.00011035177281164836
TCHH,0.00011032351588853447
TTC21B,0.00011031544653720403
TRPM6,0.00011025300402419446
ACADSB,0.00011023109377205591
PFKFB3,0.00011021375621244833
CHRNB1,0.00011019490704597766
PACSIN1,0.00011017698682540996
CDO1,0.0001101439871690197
PLA2G12A,0.00011013471936363736
MAT1A,0.00011010645851124402
PDGFD,0.00011010400184470741
CYP51A1,0.00011010040214370333
AHCY,0.00011008813697385097
MSH4,0.00011008511975740813
GLMN,0.00011006946511575862
CBX4,0.00011006842869961779
BID,0.00011006022434654991
ESPN,0.00011004912579133914
GAPDHS,0.00010991744159038168
CMTM7,0.00010984886603166389
RSPO2,0.00010984104712950637
TMEM231,0.00010980750579749112
DAAM1,0.00010980282504353743
SLC25A19,0.00010978949110715101
MAGI1,0.00010976182311923286
NTF4,0.00010969257161853119
GTSF1,0.00010964731674762915
YEATS4,0.00010960688662206802
ADM2,0.00010952033574771325
TRPC4,0.00010948560690048961
KLKB1,0.00010937052460394015
KLHL30,0.00010934446830451061
GAL3ST1,0.00010932085564352632
ASB12,0.00010932032872225865
DNM3,0.00010931884036141831
SERPIND1,0.0001092928775901579
ID1,0.000109282069844733
SLC15A1,0.00010926703483247941
ABCD1,0.00010925334712536905
EPHX1,0.00010925146716935985
FEZF2,0.00010924713366196938
GLRX,0.00010924245865866603
EMG1,0.00010922765102040394
PECR,0.00010921654051348136
MSH5,0.00010920793215963412
LPIN2,0.00010913265110448353
GRK5,0.00010909800608659213
TFAP2B,0.00010906251237088272
FFAR2,0.00010897614001927273
TRIM25,0.00010897345415681635
BHMT2,0.0001089386434404045
NR3C2,0.00010892389611804541
TUBB1,0.00010892227991946533
DSC3,0.00010892032120395163
ARL10,0.00010891905817979057
SIRT7,0.00010874340902888779
EPHB6,0.00010873863936349527
INTS7,0.00010872605290788558
DMGDH,0.00010871954248798948
ELAVL2,0.00010871811481932681
TCF15,0.00010871293518330173
PIP5KL1,0.00010870856892243383
DGKI,0.00010870684051271799
ELOVL3,0.0001086878472158042
TTYH1,0.00010867528089774517
CYP46A1,0.00010859886282464064
ZP3,0.00010856740303471042
WDR35,0.00010853597144331933
PAFAH1B2,0.00010852384127765213
DNAL1,0.00010844576312790796
LOC93432,0.00010842836019179321
IL11,0.00010840152521658835
KIF21A,0.0001083875139928614
CHST2,0.0001083679639514077
EIF3C,0.00010835116035704182
FAT1,0.00010834048012364873
CRTC1,0.00010830248572688696
BHLHE40,0.00010827224785871205
GALC,0.00010826792329936067
SEPHS2,0.00010823758615599648
BCL2A1,0.00010822874741592712
PREP,0.0001081154088550485
LIFR,0.00010811502851960454
PLXNA2,0.00010804928572636574
SDCBP,0.00010800082394435343
SLC16A2,0.0001079738621137682
COL5A3,0.00010794932000940106
NMNAT3,0.00010794287750324812
CA4,0.00010792635718485283
LMO3,0.00010787983207318242
GRIP2,0.00010778091358951833
EIF4EBP1,0.00010775197282005523
PCGF2,0.00010775126193270735
MAD2L2,0.00010775010864017997
MCM8,0.0001077266406317698
TPO,0.00010770115684014038
BHLHE22,0.0001076942241098555
MASP2,0.00010768050391732185
SAGE1,0.00010763133945918622
ETS2,0.0001076172623464045
KLF5,0.00010756927987143276
ITGAD,0.00010750899640226189
GUCY1A3,0.00010750322778638058
NAB2,0.0001075012256296498
EPHA5,0.00010750088254131417
ATOX1,0.00010746540718811366
PKNOX2,0.00010741910210996977
FANCL,0.00010740202860372362
USP2,0.00010739316834616251
STK3,0.00010732695060088687
IFITM3,0.00010728978529190614
AQP1,0.00010723381390401028
TRAF4,0.00010723068643587594
CKAP4,0.00010722130856161167
GLYCTK,0.00010721374301314724
NCS1,0.00010718318216785371
RGAG4,0.00010716959431814166
BAI3,0.00010716665997975223
HMGA1,0.0001071521585592447
CDK5R1,0.00010714503522654108
ACACB,0.00010714326398117671
NCF4,0.00010706172764992408
UTP18,0.00010701139537935223
CWC25,0.00010697419281535098
DNAH6,0.00010695516242207742
GAS8,0.00010694379511952833
CNKSR2,0.00010692761044442509
ORM2,0.00010673248532254534
TSPAN13,0.00010672594982292663
MAFF,0.00010668707998023797
CHST9,0.00010667263867515914
ASPN,0.00010665374725604186
EIF3G,0.00010655621380208419
GRB10,0.00010654621277400606
PROCR,0.0001065313638416061
GDF9,0.0001064348391466168
IRX6,0.00010642018819667713
DSN1,0.00010641126951259999
KCNJ1,0.00010640709479145305
IGF2BP2,0.00010636497485089535
DFNA5,0.00010633740755467989
BCKDHB,0.00010632334151054676
ASNS,0.00010628515892596068
LCN6,0.00010625394903468457
PDE7B,0.00010619042105585554
COLEC11,0.00010616234430175615
HOXD10,0.00010615810070293737
ARMC3,0.00010611186805992897
PTPRJ,0.0001061042091129488
TTC23,0.00010608260362510853
B3GAT3,0.00010604999254827953
PRODH,0.00010599322735213912
SH3TC2,0.000105944514150399
TCL1A,0.00010592644393046974
SLITRK3,0.00010589540290997076
COL14A1,0.00010587640814271812
REEP1,0.00010584908934533092
SELPLG,0.00010583772205622848
BOC,0.00010580383389970099
CIT,0.00010580167184415947
GPD2,0.00010572454752934167
RGS11,0.00010571831084336597
UNC5A,0.00010571349549033845
UCHL5,0.00010568916992793523
GLA,0.000105672215541148
PPAPDC1B,0.00010565369917255243
PCDH11X,0.00010565133918327467
CPB1,0.00010559889953583169
ADRA2A,0.00010557087992521351
CYP2A13,0.00010544893486125305
DDX25,0.00010544393947617345
XYLT2,0.0001054427814683097
RPS6KA3,0.00010542901174573962
AKR1C2,0.00010540478368615088
TNC,0.00010538755173859109
TSPAN2,0.00010538044352447653
C2,0.00010536066379415217
TRIP10,0.00010535194005364546
RAP1GDS1,0.00010532250057315348
LPPR3,0.00010528569712247205
MYOC,0.00010524984288188947
HSF1,0.0001052430818051134
KCNS1,0.00010523194949743002
TACR1,0.00010520811584382924
CLDN3,0.00010518554792784869
HHEX,0.0001051674447923158
FAM83H,0.00010516508568320188
NDUFB10,0.00010514805405947565
PPAP2A,0.00010513154041650265
PGAP3,0.00010512585679917429
HBG1,0.00010505349573944697
TCF19,0.00010500257967733342
SAC3D1,0.00010499368266978903
GRIK5,0.00010497733375306537
HSPA12B,0.00010497254760537696
RDX,0.0001049724234104213
CDA,0.00010496518922899202
PIWIL1,0.00010495485620404374
EXOC6,0.00010486832894776482
BAD,0.00010486751630814727
VANGL1,0.00010484653126045537
ADORA1,0.0001048416296209189
ATP6V0B,0.00010483617107392308
UQCRB,0.00010482870113775648
FAM126A,0.00010476253743755763
RRAGD,0.00010475329241681116
RPS6KA1,0.00010473947038270524
DES,0.00010468881203891128
RPS6KB2,0.00010464898029384322
EGR3,0.00010464819167586548
STRC,0.00010461094407823042
RELB,0.00010458923591090145
SLC19A1,0.00010458196615684418
RGS20,0.00010455703646712588
KRT2,0.00010450881150324376
PTPRN,0.00010448567161230285
GPD1,0.00010447901427452433
COX4I1,0.00010440003144939528
BCL11A,0.00010435762483489243
NR5A2,0.00010435489029695031
LCP1,0.00010434865107973288
BCHE,0.00010433507816036994
ADRB3,0.0001043007849477367
PTPLA,0.00010425800552181214
MYBPC2,0.00010425441281780503
KLHL21,0.00010423310639321865
C7,0.00010417232444620773
NICN1,0.00010411198440466478
P2RX5,0.00010410765596963946
P2RX1,0.00010410765596963946
NQO1,0.0001040863546700869
SERPINI2,0.00010407617415231705
