drug,n_pathways_luma,mean_pathway_score_luma,max_pathway_score_luma,sum_pathway_score_luma,n_pathways_lumb,mean_pathway_score_lumb,max_pathway_score_lumb,sum_pathway_score_lumb,n_pathways_her2,mean_pathway_score_her2,max_pathway_score_her2,sum_pathway_score_her2,n_pathways_tnbc,mean_pathway_score_tnbc,max_pathway_score_tnbc,sum_pathway_score_tnbc
CHEMBL2885,1,0.0451741251076365,0.0451741251076365,0.0451741251076365,1,0.0004896863555226,0.0004896863555226,0.0004896863555226,1,0.0004827084140595,0.0004827084140595,0.0004827084140595,1,0.0004790010121981,0.0004790010121981,0.0004790010121981
CHEMBL2886,10,0.0265800664540297,0.1262818772289532,0.2658006645402978,10,0.0006613873832437,0.0013902905273324,0.0066138738324371,10,0.0006621803787871,0.0013920415506414,0.0066218037878716,10,0.0006690475616357,0.0013890700171119,0.006690475616357
CHEMBL2887,13,0.0288687623338595,0.1262818772289532,0.3752939103401746,13,0.0005471256562019,0.0006817183218088,0.0071126335306256,13,0.0005299018262158,0.0006757329605801,0.0068887237408059,13,0.0005476154405404,0.0007432267332287,0.0071190007270256
CHEMBL2888,5,0.0539691989451611,0.1537842052477922,0.2698459947258057,6,0.000449348612216,0.0005265310806402,0.0026960916732965,5,0.0004769580159539,0.0005267415572554,0.0023847900797695,6,0.000447779782477,0.0005182265072725,0.002686678694862
CHEMBL2896,22,0.0323008360072386,0.1537842052477922,0.7106183921592505,22,0.0005553250678144,0.0011476929330024,0.0122171514919179,22,0.0005510710320522,0.0011512315270704,0.012123562705149,22,0.0005428956796376,0.0011406467385639,0.0119437049520279
CHEMBL2897,37,0.0250886869071122,0.1262818772289532,0.9282814155631514,37,0.0006238140490781,0.0008195329067339,0.0230811198158933,37,0.0006207251585266,0.0008160732180989,0.0229668308654852,37,0.0006239455744504,0.0007415746306529,0.0230859862546655
CHEMBL2918,79,0.0219556185919209,0.1537842052477922,1.7344938687617528,79,0.0005563345921187,0.0009463314597991,0.0439504327773803,79,0.0005444793867176,0.0009284255444277,0.0430138715506951,79,0.0005463814255495,0.0009244098553747,0.0431641326184156
CHEMBL2938,27,0.0213865539386232,0.1537842052477922,0.5774369563428288,27,0.0004794665279389,0.0005600997788392,0.0129455962543519,27,0.0004734161139927,0.0005532991303434,0.0127822350778038,27,0.0004741903628832,0.0005480232010297,0.0128031397978474
CHEMBL2940,9,0.0528030793097087,0.1537842052477922,0.4752277137873788,9,0.0007421716347052,0.0013951846487226,0.0066795447123473,9,0.0007243376135608,0.0013721813080025,0.0065190385220474,9,0.0007230050196466,0.0013630355341546,0.0065070451768196
CHEMBL2959,7,0.0377401808484815,0.1097527112367198,0.2641812659393709,7,0.0005578859527216,0.0006700513464699,0.0039052016690518,7,0.0005560298104004,0.0006598667905231,0.0038922086728028,7,0.0005441499207866,0.0006458377726731,0.0038090494455066
CHEMBL2960,51,0.0194786522330947,0.1537842052477922,0.9934112638878344,51,0.0004629759884645,0.0005811357953646,0.023611775411694,51,0.0004562445822701,0.0005740803409001,0.0232684736957789,51,0.0004592996283955,0.0005695085304192,0.0234242810481723
CHEMBL2963,4,0.0077163677346301,0.0192867775554466,0.0308654709385205,4,0.0004219038250056,0.0004623301519147,0.0016876153000227,4,0.00041941625807,0.0004494411097803,0.00167766503228,4,0.0004309795597944,0.0004770733128853,0.0017239182391776
CHEMBL2964,36,0.0287546799332903,0.1537842052477922,1.0351684775984518,34,0.0006526479230895,0.0009834661096706,0.0221900293850439,34,0.0006495763435736,0.0009848898862814,0.0220855956815024,34,0.0006418582042516,0.0009793572525106,0.021823178944556
CHEMBL2971,65,0.0240009768139712,0.1537842052477922,1.5600634929081316,65,0.000651275162898,0.000900160384914,0.0423328855883712,65,0.0006379250198512,0.0008965658933728,0.0414651262903286,65,0.0006327429559777,0.0008839403125357,0.0411282921385569
CHEMBL2972,4,0.0139064007033573,0.0451741251076365,0.0556256028134293,4,0.0005836446445751,0.0006730820851928,0.0023345785783004,4,0.0005843659954937,0.0006783527302884,0.0023374639819749,4,0.0005900842110462,0.0006900603232269,0.0023603368441849
CHEMBL2979,5,0.0405301975393215,0.1097527112367198,0.2026509876966079,5,0.000476095748359,0.0005549961824303,0.0023804787417954,5,0.0004702159830564,0.0005375849566791,0.0023510799152821,5,0.0004759770347965,0.0005479474365246,0.0023798851739829
CHEMBL3023,2,0.0322371326794133,0.0451741251076365,0.0644742653588266,2,0.0005094688326885,0.0005292513098544,0.0010189376653771,3,0.0004266200332487,0.0005106120661872,0.0012798600997461,3,0.000425914906586,0.0005043894392236,0.0012777447197581
CHEMBL3024,51,0.0133249097232992,0.1537842052477922,0.6795703958882598,51,0.0006052926327003,0.0009899610138302,0.0308699242677162,51,0.0005978293133401,0.000982898792931,0.0304892949803484,51,0.0006070812175298,0.0009988664770327,0.0309611420940208
CHEMBL3025,1,0.0451741251076365,0.0451741251076365,0.0451741251076365,1,0.0004896863555226,0.0004896863555226,0.0004896863555226,1,0.0004827084140595,0.0004827084140595,0.0004827084140595,1,0.0004790010121981,0.0004790010121981,0.0004790010121981
CHEMBL3028,4,0.0273280305715546,0.0600752921190352,0.1093121222862184,4,0.0007855573327675,0.0010223858045129,0.00314222933107,4,0.0007753957967466,0.0010171757063439,0.0031015831869866,4,0.0007759254201065,0.0010115523172975,0.0031037016804263
CHEMBL3030,50,0.0242516010257142,0.1537842052477922,1.2125800512857134,50,0.000503364626009,0.0008219664649272,0.0251682313004513,50,0.0004854768567117,0.0007379277246919,0.0242738428355885,50,0.000505800347676,0.000793559915231,0.0252900173838006
CHEMBL3038,2,0.0540988665101652,0.0605095401637408,0.1081977330203304,2,0.0005219703315096,0.0005329538944032,0.0010439406630192,3,0.0004370185785079,0.000513848015323,0.0013110557355239,3,0.0004403397929747,0.0005201500436453,0.0013210193789241
CHEMBL3040,15,0.0119501690327927,0.0428796480328572,0.1792525354918905,15,0.0004778370551827,0.0005767540095035,0.0071675558277413,15,0.0004785072584437,0.0005797088551034,0.0071776088766563,15,0.0004947415048161,0.0005779818484811,0.0074211225722425
CHEMBL3043,2,0.0255467560383263,0.0451741251076365,0.0510935120766527,2,0.0006302719238228,0.000770857492123,0.0012605438476456,2,0.0006248901422807,0.0007670718705019,0.0012497802845615,2,0.0005943284009905,0.000709655789783,0.0011886568019811
CHEMBL3076,4,0.0468411360721368,0.1262818772289532,0.1873645442885473,4,0.0005574293447618,0.000770857492123,0.0022297173790475,4,0.0005516558779014,0.0007670718705019,0.0022066235116058,4,0.0005359971141434,0.000709655789783,0.0021439884565736
CHEMBL3079,3,0.0175129996051448,0.0451741251076365,0.0525389988154345,3,0.0004095672709549,0.0004896863555226,0.0012287018128647,3,0.0004041123412729,0.0004827084140595,0.0012123370238187,3,0.0004093235909532,0.0004790010121981,0.0012279707728598
CHEMBL3080,3,0.0589661487671986,0.1097527112367198,0.1768984463015961,3,0.0005330144740296,0.0005758713305384,0.001599043422089,3,0.0005178343852079,0.0005641791011353,0.0015535031556238,3,0.0005195853048896,0.0005673045318414,0.0015587559146689
CHEMBL3123,3,0.0076729131172779,0.0119355972037564,0.0230187393518339,3,0.0005833728413647,0.0006456290065713,0.0017501185240942,3,0.00057712187061,0.0006380694815731,0.0017313656118301,3,0.0005899608847318,0.0006447001485519,0.0017698826541955
CHEMBL3125,5,0.0398002355517132,0.0978185915307112,0.199001177758566,5,0.0005931046180435,0.0007172394571298,0.0029655230902177,5,0.0005773996431622,0.0006376509884904,0.0028869982158112,5,0.0005897832232739,0.0006917377793115,0.0029489161163696
CHEMBL3126,6,0.0372452286235705,0.1097527112367198,0.2234713717414234,6,0.0005930149428,0.0007346799395943,0.0035580896568002,6,0.0005776279456426,0.0007147780520863,0.0034657676738559,6,0.0005932646534417,0.0007609154968916,0.0035595879206502
CHEMBL3142,11,0.028838459126036,0.1097527112367198,0.3172230503863966,10,0.0006013863665445,0.0009270681307577,0.0060138636654457,10,0.0005945334204061,0.0009117789497089,0.005945334204061,10,0.0006024049276089,0.0009098832528549,0.0060240492760893
CHEMBL3143,15,0.026056644625639,0.1262818772289532,0.3908496693845854,22,0.0004595581953796,0.0006945027120148,0.0101102802983527,22,0.000445599259169,0.0005532991303434,0.0098031837017197,22,0.0004426167668364,0.0005439842606068,0.0097375688704011
CHEMBL3155,8,0.0378618425969585,0.1537842052477922,0.3028947407756687,8,0.0004696472231633,0.0005444404172623,0.003757177785307,8,0.000463118779677,0.0005393420828279,0.003704950237416,8,0.0004595825383995,0.0005491911751487,0.0036766603071962
CHEMBL3157,8,0.0386497903633683,0.1537842052477922,0.3091983229069468,8,0.0004763948630104,0.0006110699911817,0.0038111589040833,8,0.0004691699088818,0.000591415289828,0.0037533592710551,8,0.0004679328519115,0.0005938015641085,0.0037434628152924
CHEMBL3164,48,0.0199464171385789,0.1537842052477922,0.9574280226517884,48,0.0004545980094899,0.000559865276261,0.0218207044555199,48,0.0004491522096716,0.0005548187973998,0.0215593060642373,48,0.0004523350145704,0.0005695085304192,0.0217120806993803
CHEMBL3167,6,0.0117310065593552,0.0451741251076365,0.0703860393561315,6,0.0004374433955247,0.0005292513098544,0.0026246603731482,6,0.0004285264250137,0.0005106120661872,0.0025711585500825,6,0.0004362094866121,0.0005043894392236,0.0026172569196726
CHEMBL3191,6,0.0468010303095604,0.1537842052477922,0.2808061818573627,6,0.0004904395415066,0.0006110699911817,0.0029426372490396,6,0.0004830226077117,0.000591415289828,0.0028981356462705,6,0.0004807426459133,0.0005938015641085,0.0028844558754803
CHEMBL3201,9,0.0115582835058653,0.0451741251076365,0.1040245515527882,9,0.0004612565911915,0.0005292513098544,0.0041513093207238,9,0.0004431579291259,0.0005106120661872,0.0039884213621332,9,0.0004440826192617,0.0005043894392236,0.0039967435733561
CHEMBL3230,6,0.0466208612122854,0.1537842052477922,0.2797251672737126,6,0.0004657888987291,0.0005265310806402,0.002794733392375,6,0.0004615845661526,0.0005267415572554,0.0027695073969161,6,0.0004587780555372,0.0005182265072725,0.0027526683332237
CHEMBL3233,31,0.0184394119477642,0.1537842052477922,0.5716217703806902,30,0.0004966714194566,0.0011859745832475,0.0149001425836985,30,0.0004920122449382,0.0011766986999204,0.0147603673481486,30,0.0004771769147035,0.0011838199968139,0.0143153074411053
CHEMBL3240,10,0.0237465916497745,0.1097527112367198,0.2374659164977455,10,0.0005443766796403,0.0006290163317783,0.0054437667964037,10,0.0005211234989219,0.0006049246784944,0.0052112349892198,10,0.0005289459687377,0.0006452481610376,0.0052894596873773
CHEMBL3253,31,0.0159089593846429,0.0605095401637408,0.4931777409239309,31,0.0005531004967831,0.0007346799395943,0.0171461154002787,31,0.0005348930410731,0.0007147780520863,0.0165816842732667,31,0.0005483695557702,0.0007609154968916,0.0169994562288773
CHEMBL3254,13,0.0407344388106629,0.1262818772289532,0.5295477045386179,13,0.0004885892942221,0.0005895078388938,0.0063516608248883,13,0.0004841368027716,0.0005706336189103,0.0062937784360319,13,0.0004819319829463,0.0005773690305196,0.0062651157783026
CHEMBL3256,14,0.0287679687012607,0.1262818772289532,0.4027515618176504,14,0.0005149908596313,0.0006674594598146,0.0072098720348389,14,0.000504896560263,0.000657537317527,0.0070685518436833,14,0.0005109515050671,0.000654392763388,0.0071533210709398
CHEMBL3276,12,0.0493715327206886,0.1537842052477922,0.5924583926482643,12,0.0005602464652922,0.0006231696314845,0.0067229575835071,12,0.0005488452881392,0.0006271066668271,0.0065861434576709,12,0.0005445570260382,0.0006179740906595,0.0065346843124588
CHEMBL3311,15,0.0105973592710575,0.0451741251076365,0.1589603890658629,15,0.0004919585962457,0.0006290163317783,0.0073793789436869,15,0.0004773617672373,0.0006049246784944,0.0071604265085598,15,0.0004906873260143,0.0006452481610376,0.0073603098902157
CHEMBL3351,12,0.0193438191911293,0.1262818772289532,0.2321258302935516,12,0.0004587336549932,0.0006004995603472,0.0055048038599194,12,0.0004440755161735,0.0005714247580744,0.0053289061940826,14,0.0004222751992434,0.0005812390705556,0.0059118527894085
CHEMBL3371,6,0.045540954622685,0.1537842052477922,0.2732457277361101,7,0.0004599947884337,0.0005444404172623,0.003219963519036,7,0.0004527179455859,0.0005393420828279,0.0031690256191016,7,0.0004506568414634,0.0005491911751487,0.0031545978902442
CHEMBL3373,14,0.0338846648700276,0.1537842052477922,0.4743853081803872,16,0.0005134762644105,0.0006620071675343,0.0082156202305692,16,0.0005013669226739,0.0006530297142755,0.0080218707627829,16,0.0005068126516158,0.0006542111730366,0.008109002425853
CHEMBL3379,9,0.0094499271691548,0.0451741251076365,0.0850493445223938,8,0.0004249982266545,0.0005292513098544,0.0033999858132363,8,0.0004125465939372,0.0005106120661872,0.0033003727514979,8,0.0004135247209623,0.0005043894392236,0.0033081977676986
CHEMBL3409,14,0.0139858974440101,0.0600752921190352,0.1958025642161425,14,0.0005941673586925,0.0013951846487226,0.0083183430216959,14,0.0005761536627497,0.0013523210653637,0.0080661512784963,14,0.0005797261554209,0.0013370010511974,0.0081161661758937
CHEMBL3419,7,0.0333423816698583,0.1097527112367198,0.2333966716890084,7,0.0004326014583188,0.0005758713305384,0.0030282102082317,7,0.0004199959884379,0.0005641791011353,0.0029399719190656,7,0.0004361975861458,0.0005673045318414,0.0030533831030206
CHEMBL3421,17,0.0249489172476358,0.1537842052477922,0.4241315932098101,17,0.0004549669389244,0.0005503254614852,0.0077344379617159,17,0.0004513093606736,0.0005507366545556,0.0076722591314524,17,0.0004447649200919,0.0005491911751487,0.0075610036415625
CHEMBL3429,13,0.0291184552469128,0.086774286801405,0.3785399182098674,13,0.0005303636931274,0.0007133106491734,0.0068947280106573,13,0.0005208975680881,0.0006969891818183,0.006771668385146,13,0.0005253648938997,0.0006987055320974,0.0068297436206967
CHEMBL3438,19,0.0319251792643305,0.1537842052477922,0.6065784060222801,19,0.0006167855544668,0.0009097223363359,0.0117189255348704,19,0.0006117281767473,0.0009008850903377,0.0116228353582001,19,0.0006042702862293,0.0008892580835507,0.0114811354383568
CHEMBL3473,8,0.0366618951564353,0.1537842052477922,0.2932951612514824,8,0.0004471916530896,0.0005265310806402,0.0035775332247168,8,0.0004424667064797,0.0005267415572554,0.0035397336518381,8,0.0004392918787383,0.0005182265072725,0.0035143350299068
CHEMBL3474,6,0.0394255717526532,0.1097527112367198,0.2365534305159193,6,0.0005689024267117,0.0006561894395572,0.0034134145602702,6,0.0005513605039221,0.0006371887289965,0.0033081630235328,6,0.000552315287725,0.0006389875419489,0.0033138917263503
CHEMBL3475,20,0.0364339663561527,0.1537842052477922,0.7286793271230546,20,0.0005508718795914,0.0009505587778377,0.0110174375918292,21,0.0005232780314888,0.00082597242584,0.0109888386612661,21,0.0005307109665359,0.0009084021929416,0.0111449302972558
CHEMBL3477,8,0.0392284998434289,0.1537842052477922,0.3138279987474312,8,0.0004799687060127,0.0005503254614852,0.0038397496481017,8,0.0004771662920854,0.0005446992870151,0.0038173303366838,8,0.000467548741873,0.0005491911751487,0.0037403899349845
CHEMBL3478,11,0.0278393011818258,0.1537842052477922,0.3062323130000838,11,0.0005342671472821,0.0011207536784544,0.0058769386201037,11,0.0005371983457093,0.0011668691714855,0.005909181802803,11,0.000485232874239,0.0007265274502919,0.0053375616166293
CHEMBL3510,1,0.0451741251076365,0.0451741251076365,0.0451741251076365,1,0.0004896863555226,0.0004896863555226,0.0004896863555226,1,0.0004827084140595,0.0004827084140595,0.0004827084140595,1,0.0004790010121981,0.0004790010121981,0.0004790010121981
CHEMBL3514,3,0.0230971537468982,0.0605095401637408,0.0692914612406948,3,0.0004927187431516,0.00055647278014,0.0014781562294548,3,0.0004487928872342,0.0004922029096758,0.0013463786617028,3,0.0004613545706044,0.0005009456780062,0.0013840637118132
CHEMBL3568,9,0.0274910005633785,0.1097527112367198,0.2474190050704072,9,0.0004470155114165,0.0005758713305384,0.0040231396027486,9,0.0004404486344631,0.0005641791011353,0.0039640377101686,9,0.00044019689429,0.0005673045318414,0.0039617720486105
CHEMBL3572,9,0.0247860031922203,0.1537842052477922,0.2230740287299827,9,0.0005283960257259,0.0006127175113282,0.0047555642315335,9,0.0005243447943452,0.000626279079074,0.0047191031491072,9,0.0005275815119292,0.0006175026472933,0.0047482336073633
CHEMBL3582,17,0.0410553006448727,0.1537842052477922,0.6979401109628373,17,0.0005545312520995,0.0008740448693541,0.0094270312856922,17,0.000548438534945,0.0008680626830026,0.0093234550940666,17,0.000540637381721,0.0008241647399241,0.0091908354892571
CHEMBL3595,11,0.0099737524243858,0.0229847162537001,0.1097112766682439,11,0.0004738663735735,0.0005610334726564,0.0052125301093087,11,0.0004771567760811,0.0005555506503516,0.0052487245368926,11,0.0004837425453962,0.0005511075766126,0.0053211679993583
CHEMBL3610,56,0.0276425076393965,0.1537842052477922,1.5479804278062064,56,0.0006118894406549,0.0010177475718468,0.0342658086766753,56,0.00061474838017,0.0010115984387753,0.0344259092895213,56,0.0006061465153305,0.0010195644560664,0.0339442048585102
CHEMBL3636,7,0.0414232286742356,0.1537842052477922,0.2899626007196492,7,0.0004782846813666,0.0006110699911817,0.0033479927695662,7,0.0004700817472259,0.000591415289828,0.0032905722305815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL3650,47,0.025153537896971,0.1537842052477922,1.182216281157637,47,0.0006368017840536,0.0009999943938902,0.0299296838505211,47,0.0006367484774212,0.0009902599180457,0.029927178438799,47,0.0006178284624,0.0009666828260392,0.0290379377328018
CHEMBL3708,32,0.0249106160355158,0.1537842052477922,0.7971397131365057,31,0.0007425728285673,0.0013927375880275,0.0230197576855893,31,0.0007277643495762,0.0013920415506414,0.0225606948368652,31,0.0007196540427524,0.0013890700171119,0.0223092753253265
CHEMBL3710,6,0.0466208612122854,0.1537842052477922,0.2797251672737126,6,0.0004657888987291,0.0005265310806402,0.002794733392375,6,0.0004615845661526,0.0005267415572554,0.0027695073969161,6,0.0004587780555372,0.0005182265072725,0.0027526683332237
CHEMBL3721,17,0.0058603578347415,0.0451741251076365,0.0996260831906062,17,0.0004006551844516,0.0005292513098544,0.0068111381356786,17,0.0004025349700516,0.0005106120661872,0.0068430944908783,17,0.0004142600958252,0.0005227224825863,0.0070424216290291
CHEMBL3723,24,0.0098092369243031,0.0428796480328572,0.2354216861832745,24,0.0006599996616504,0.0009899610138302,0.01583999187961,24,0.0006494368238509,0.000982898792931,0.0155864837724224,24,0.0006622307892007,0.0009988664770327,0.0158935389408172
CHEMBL3724,7,0.0428631291492371,0.1537842052477922,0.3000419040446603,7,0.0004865433405081,0.0006110699911817,0.0034058033835568,7,0.000480131812392,0.000591415289828,0.0033609226867441,7,0.0004780671281903,0.0005938015641085,0.0033464698973322
CHEMBL3727,3,0.0160356980833505,0.0451741251076365,0.0481070942500517,3,0.0004923511771787,0.0004936835880067,0.0014770535315361,3,0.0004919281075392,0.0004965379542791,0.0014757843226178,3,0.000478648453891,0.0004790010121981,0.001435945361673
CHEMBL3764,7,0.0414232286742356,0.1537842052477922,0.2899626007196492,7,0.0004782846813666,0.0006110699911817,0.0033479927695662,7,0.0004700817472259,0.000591415289828,0.0032905722305815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL3768,14,0.0284115425816074,0.1097527112367198,0.3977615961425036,14,0.0005362926780927,0.0008674914754998,0.0075080974932986,14,0.0005242033179733,0.0008515685639294,0.0073388464516268,14,0.0005218639640378,0.0008203549520406,0.0073060954965294
CHEMBL3769,12,0.0168595175240982,0.0978185915307112,0.2023142102891792,11,0.0004295484141528,0.0005491757597568,0.0047250325556816,11,0.0004251352111677,0.0005376933654451,0.0046764873228456,11,0.0004359975083503,0.0005606642790874,0.0047959725918538
CHEMBL3770,2,0.0068358426393659,0.012564049150908,0.0136716852787318,2,0.0003958050403584,0.0004493391549078,0.0007916100807168,2,0.000405284532917,0.0004386891313584,0.0008105690658341,2,0.0003995955747363,0.0004585287332967,0.0007991911494726
CHEMBL3775,28,0.0184632370173269,0.1262818772289532,0.5169706364851556,28,0.0005673752387336,0.0006916021455252,0.0158865066845418,28,0.0005616319881426,0.0006694497676945,0.0157256956679953,28,0.0005669288995633,0.0006836488128212,0.0158740091877743
CHEMBL3816,23,0.0221005132328804,0.1537842052477922,0.5083118043562498,23,0.0004992130580899,0.0006766291657644,0.0114819003360684,23,0.0004920080814845,0.0006740722549982,0.0113161858741443,23,0.000491677762361,0.0007149739322423,0.0113085885343033
CHEMBL3817,18,0.0295231644902196,0.1537842052477922,0.5314169608239533,18,0.0005335878815019,0.0006456290065713,0.0096045818670345,18,0.0005356392046329,0.0006399261316043,0.0096415056833936,18,0.0005213086397594,0.0006447001485519,0.0093835555156705
CHEMBL3819,7,0.0428631291492371,0.1537842052477922,0.3000419040446603,7,0.0004865433405081,0.0006110699911817,0.0034058033835568,7,0.000480131812392,0.000591415289828,0.0033609226867441,7,0.0004780671281903,0.0005938015641085,0.0033464698973322
CHEMBL3841,2,0.012518297140628,0.0229847162537001,0.0250365942812561,3,0.0004031887163101,0.0004786384692116,0.0012095661489303,3,0.0004017298803753,0.0004876563641275,0.0012051896411259,3,0.0004071233953548,0.0004793673557067,0.0012213701860645
CHEMBL3856,6,0.0385448388162455,0.1097527112367198,0.2312690328974732,6,0.000662958059556,0.0013902905273324,0.0039777483573361,6,0.0006543838712772,0.0013920415506414,0.0039263032276633,6,0.000654673688252,0.0013890700171119,0.003928042129512
CHEMBL3861,7,0.0346490429678895,0.1537842052477922,0.242543300775227,7,0.0008308642399928,0.0013902905273324,0.0058160496799498,7,0.0008302883701557,0.0013920415506414,0.0058120185910905,7,0.000827173206246,0.0013890700171119,0.0057902124437224
CHEMBL3863,2,0.0322371326794133,0.0451741251076365,0.0644742653588266,2,0.0005094688326885,0.0005292513098544,0.0010189376653771,3,0.0004266200332487,0.0005106120661872,0.0012798600997461,3,0.000425914906586,0.0005043894392236,0.0012777447197581
CHEMBL3892,9,0.0419937015512473,0.1537842052477922,0.3779433139612259,9,0.0005230462564898,0.0006756564833105,0.0047074163084082,9,0.0005245494117255,0.000681624752395,0.0047209447055297,9,0.0005220452065089,0.0006867239251052,0.0046984068585805
CHEMBL3898,11,0.0048430294491242,0.0192867775554466,0.0532733239403672,11,0.0004511631170857,0.0006736986384878,0.0049627942879434,11,0.0004377957718724,0.0006522574715673,0.0048157534905964,11,0.0004585529766708,0.000661988958186,0.0050440827433791
CHEMBL3911,6,0.0468010303095604,0.1537842052477922,0.2808061818573627,6,0.0004904395415066,0.0006110699911817,0.0029426372490396,6,0.0004830226077117,0.000591415289828,0.0028981356462705,6,0.0004807426459133,0.0005938015641085,0.0028844558754803
CHEMBL3913,10,0.0432551301648069,0.1262818772289532,0.4325513016480697,13,0.0004544041937849,0.0006356243701749,0.0059072545192043,13,0.0004425589780594,0.0006445622039834,0.0057532667147726,11,0.0004814325894315,0.0006457535810975,0.0052957584837466
CHEMBL3958,9,0.0235888538103685,0.1262818772289532,0.2122996842933165,9,0.0004370100332438,0.0005083924665701,0.0039330902991943,9,0.0004356355974558,0.0005001339661636,0.0039207203771023,9,0.0004298500151341,0.000501215185533,0.003868650136207
CHEMBL3961,65,0.0250352737903534,0.1537842052477922,1.6272927963729733,65,0.0006043075186187,0.0009134402682043,0.0392799887102171,65,0.0006014393248099,0.0009009980466587,0.0390935561126441,65,0.0006044928737093,0.0008962556447185,0.0392920367911073
CHEMBL3969,1,0.0451741251076365,0.0451741251076365,0.0451741251076365,1,0.0004896863555226,0.0004896863555226,0.0004896863555226,1,0.0004827084140595,0.0004827084140595,0.0004827084140595,1,0.0004790010121981,0.0004790010121981,0.0004790010121981
CHEMBL3974,10,0.0388270015553682,0.1537842052477922,0.3882700155536826,11,0.0004974763279667,0.0006173689432131,0.0054722396076347,11,0.0004936221684735,0.0006473519749155,0.0054298438532095,11,0.0004893639421357,0.0006394943644759,0.0053830033634927
CHEMBL4018,7,0.0412687980194284,0.1537842052477922,0.2888815861359991,7,0.0004571555589859,0.0005265310806402,0.0032000889129016,7,0.0004517062830324,0.0005267415572554,0.0031619439812271,7,0.0004499516073119,0.0005182265072725,0.0031496612511838
CHEMBL402,10,0.0235403903009779,0.0978185915307112,0.2354039030097791,11,0.000468766207608,0.0005711514629925,0.0051564282836885,10,0.0004721441247668,0.0005741323054776,0.0047214412476683,10,0.0004754653896673,0.0005805528754101,0.0047546538966731
CHEMBL4068,9,0.0385592761916742,0.1537842052477922,0.3470334857250681,9,0.0004831536276168,0.0007364852520839,0.0043483826485518,9,0.0004770889834081,0.0007241079270678,0.0042938008506735,9,0.0004813927809242,0.0007150087621687,0.004332535028318
CHEMBL4069,9,0.0375522612604184,0.1537842052477922,0.3379703513437656,9,0.0004864314056514,0.00055647278014,0.0043778826508631,9,0.0004694345548601,0.0005393420828279,0.0042249109937413,9,0.0004746038968615,0.0005491911751487,0.0042714350717543
CHEMBL4071,25,0.0279239250473162,0.1262818772289532,0.6980981261829057,24,0.0005706168092314,0.0013902905273324,0.0136948034215538,24,0.0005562131731029,0.0013920415506414,0.0133491161544714,24,0.0005640675979397,0.0013890700171119,0.0135376223505533
CHEMBL4072,20,0.0199094507718542,0.1097527112367198,0.3981890154370849,20,0.0005748375899336,0.001062711297679,0.0114967517986729,20,0.0005649382122144,0.0010418013461732,0.011298764244288,20,0.0005698171929947,0.0010350053919864,0.0113963438598944
CHEMBL4074,3,0.0226649166298163,0.0605095401637408,0.0679947498894489,3,0.0004139962955177,0.0005109867686159,0.0012419888865533,3,0.0004032947967065,0.0004922029096758,0.0012098843901197,3,0.0004166023645587,0.0005009456780062,0.0012498070936762
CHEMBL4076,8,0.011914604939985,0.058212054098014,0.0953168395198802,8,0.0004242867135055,0.0005503254614852,0.0033942937080447,8,0.0004245235710761,0.0005446992870151,0.0033961885686094,8,0.0004221923717138,0.0005340445333531,0.0033775389737105
CHEMBL4121,64,0.0263934783091258,0.1537842052477922,1.6891826117840545,64,0.0005327027476147,0.000900160384914,0.0340929758473471,64,0.0005287920982288,0.0008965658933728,0.0338426942866465,64,0.0005285346188583,0.0008839403125357,0.0338262156069339
CHEMBL4142,38,0.0247934539690416,0.1537842052477922,0.9421512508235812,38,0.0006396528503139,0.0009943415000593,0.0243068083119296,38,0.0006393918636063,0.0009843452347358,0.0242968908170398,38,0.0006121107129783,0.0009520920417482,0.0232602070931783
CHEMBL4237,37,0.0283173663101406,0.1537842052477922,1.0477425534752038,37,0.0006310667572242,0.0009463314597991,0.0233494700172961,37,0.0006300229922436,0.0009284255444277,0.0233108507130144,37,0.0006376071913641,0.0009244098553747,0.0235914660804744
CHEMBL4271,6,0.0085767343853642,0.0229847162537001,0.0514604063121853,6,0.0004428534199843,0.0004864046289194,0.002657120519906,6,0.0004571781953768,0.0004950294023541,0.0027430691722611,6,0.0004481213519752,0.0004931057336792,0.0026887281118517
CHEMBL4273,17,0.0404091055549147,0.1537842052477922,0.6869547944335513,17,0.0005072115626629,0.0007216685854824,0.0086225965652705,17,0.0004953007971661,0.0006803201335936,0.0084201135518247,17,0.0004906996903553,0.000571878677965,0.0083418947360408
CHEMBL4305,2,0.012518297140628,0.0229847162537001,0.0250365942812561,2,0.0004348023352081,0.0004786384692116,0.0008696046704162,2,0.0004412105453403,0.0004876563641275,0.0008824210906806,2,0.0004432417256801,0.0004793673557067,0.0008864834513603
CHEMBL4306,5,0.0079685662440087,0.0229847162537001,0.0398428312200436,5,0.0004062119070654,0.0004786384692116,0.0020310595353274,5,0.0004040709421515,0.0004876563641275,0.0020203547107579,5,0.0004061561503144,0.0004793673557067,0.0020307807515721
CHEMBL4315,10,0.0385245743371586,0.1537842052477922,0.3852457433715866,10,0.0005371504331697,0.0006766291657644,0.0053715043316979,10,0.0005335422565578,0.0006740722549982,0.0053354225655781,10,0.0005343287052767,0.0007149739322423,0.0053432870527675
