Drug Name,Drug ID,Cell Line Name,AUC,drug_name_clean
CCT007093,1067,HCC1599,.96203208595647383,CCT007093
CCT007093,1067,HCC1937,.98417016711877958,CCT007093
CCT007093,1067,HCC2157,.98864845336261675,CCT007093
CCT007093,1067,HCC2218,.97500999666059429,CCT007093
CCT007093,1067,HCC38,.97753730701666586,CCT007093
CCT007093,1067,T47D,.97700038282945378,CCT007093
CCT007093,1067,MCF7,.93657259642455382,CCT007093
CCT007093,1067,BT-549,.9776076836318327,CCT007093
CCT007093,1067,MDA-MB-231,.97601885502942831,CCT007093
CCT007093,1067,BT-20,.98334218704585741,CCT007093
CCT007093,1067,COLO-824,.97988943070908019,CCT007093
CCT007093,1067,CAL-120,.93635064709481675,CCT007093
CCT007093,1067,DU-4475,.99157094739263141,CCT007093
CCT007093,1067,EFM-19,.97323393718989626,CCT007093
CCT007093,1067,EVSA-T,.97979370498210105,CCT007093
CCT007093,1067,HCC1419,.98840321919439067,CCT007093
CCT007093,1067,HCC1569,.97076907357151598,CCT007093
CCT007093,1067,HCC70,.96826132195689774,CCT007093
CCT007093,1067,MDA-MB-175-VII,.93135468812100597,CCT007093
CCT007093,1067,MDA-MB-361,.98567658457242469,CCT007093
CCT007093,1067,MDA-MB-453,.97304933511758085,CCT007093
CCT007093,1067,MDA-MB-468,.95313376937464245,CCT007093
CCT007093,1067,MRK-nu-1,.99087966826159235,CCT007093
CCT007093,1067,OCUB-M,.96503751083009559,CCT007093
CCT007093,1067,UACC-893,.97096221023433649,CCT007093
CCT007093,1067,ZR-75-30,.97631280341462501,CCT007093
CCT007093,1067,AU565,.88589650972934653,CCT007093
CCT007093,1067,CAL-85-1,.9851834157445063,CCT007093
CCT007093,1067,UACC-812,.97116617407880124,CCT007093
CCT007093,1067,CAL-51,.97920676111001548,CCT007093
CCT007093,1067,MFM-223,.96825273587071881,CCT007093
CCT007093,1067,CAL-148,.98034337628454515,CCT007093
CCT007093,1067,MDA-MB-415,.94086625524630718,CCT007093
CCT007093,1067,MDA-MB-157,.97963463245520555,CCT007093
CCT007093,1067,BT-474,.96880586113694422,CCT007093
CCT007093,1067,CAMA-1,.95057931014722441,CCT007093
CCT007093,1067,MDA-MB-436,.98389994573217432,CCT007093
CCT007093,1067,EFM-192A,.97385448797869967,CCT007093
CCT007093,1067,HCC1428,.95561893119925256,CCT007093
CCT007093,1067,HDQ-P1,.9770783215279536,CCT007093
CCT007093,1067,JIMT-1,.98846368624093062,CCT007093
CCT007093,1067,HCC1500,.98285016904801448,CCT007093
CCT007093,1067,YMB-1-E,.96071530742422695,CCT007093
CCT007093,1067,MDA-MB-330,.94041706533234226,CCT007093
Obatoclax Mesylate,1068,HCC1954,.87889874929073619,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1143,.8243845503225804,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1187,.76150489191551241,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1395,.69704813788009601,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1937,.81174605657888321,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC2157,.71361000834344668,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC38,.8604495444003748,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,T47D,.79436802106326576,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MCF7,.69300469278003485,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,BT-549,.80822989497280384,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,Hs-578-T,.59572999728695031,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-231,.69528809975908756,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,BT-20,.78605199970535589,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,COLO-824,.69908636324636453,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,CAL-120,.66096553980192119,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,DU-4475,.52671059893822925,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,EFM-19,.70774736350697443,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,EVSA-T,.66525207773317374,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1419,.912824502981751,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1569,.73645086613559951,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC70,.85429069475073371,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-175-VII,.66863569103720322,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-361,.73830265214215118,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-453,.70639719129470169,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-468,.62497329268910096,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MRK-nu-1,.66985256188719933,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,OCUB-M,.85666798430841773,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,ZR-75-30,.86735672589477708,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,AU565,.73295485558666396,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,CAL-85-1,.74114198405680254,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,CAL-51,.61406483960437486,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MFM-223,.67589567681667728,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,CAL-148,.70303803640023854,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-415,.72825952166682573,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-157,.63154710262948088,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,BT-474,.7673655734638849,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,CAMA-1,.75284060025282917,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-436,.72608233328251726,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,EFM-192A,.85920989734894482,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1428,.61005961433428813,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HDQ-P1,.70482344691818799,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,JIMT-1,.75419810281244248,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,HCC1500,.79364159767840936,OBATOCLAXMESYLATE
Obatoclax Mesylate,1068,MDA-MB-330,.75635028333547139,OBATOCLAXMESYLATE
EHT-1864,1069,HCC1954,.90086359769565993,EHT1864
EHT-1864,1069,HCC1143,.94429245902798065,EHT1864
EHT-1864,1069,HCC1187,.86168639200177066,EHT1864
EHT-1864,1069,HCC1395,.91736162481476502,EHT1864
EHT-1864,1069,HCC1599,.96581793027107832,EHT1864
EHT-1864,1069,HCC1937,.94017823743811024,EHT1864
EHT-1864,1069,HCC2157,.92201064667713051,EHT1864
EHT-1864,1069,HCC2218,.88812439255143327,EHT1864
EHT-1864,1069,HCC38,.95923822139271997,EHT1864
EHT-1864,1069,T47D,.90673514984740999,EHT1864
EHT-1864,1069,MCF7,.93470730273021041,EHT1864
EHT-1864,1069,BT-549,.94542033098945633,EHT1864
EHT-1864,1069,Hs-578-T,.97228631437636281,EHT1864
EHT-1864,1069,MDA-MB-231,.97647598918102119,EHT1864
EHT-1864,1069,BT-20,.89648088406062076,EHT1864
EHT-1864,1069,COLO-824,.92974462740334851,EHT1864
EHT-1864,1069,CAL-120,.91453999762837923,EHT1864
EHT-1864,1069,DU-4475,.72362360058946307,EHT1864
EHT-1864,1069,EFM-19,.88197383200855595,EHT1864
EHT-1864,1069,EVSA-T,.92978574344999987,EHT1864
EHT-1864,1069,HCC1419,.89173777190900683,EHT1864
EHT-1864,1069,HCC1569,.8862134111086859,EHT1864
EHT-1864,1069,HCC70,.89901979475904181,EHT1864
EHT-1864,1069,MDA-MB-175-VII,.91223991740900767,EHT1864
EHT-1864,1069,MDA-MB-361,.93123529788924264,EHT1864
EHT-1864,1069,MDA-MB-453,.88008225977207866,EHT1864
EHT-1864,1069,MDA-MB-468,.90312603673550662,EHT1864
EHT-1864,1069,MRK-nu-1,.86679897554268837,EHT1864
EHT-1864,1069,OCUB-M,.84007032110440649,EHT1864
EHT-1864,1069,UACC-893,.89790869100670001,EHT1864
EHT-1864,1069,ZR-75-30,.90793669770705199,EHT1864
EHT-1864,1069,AU565,.9530988499313966,EHT1864
EHT-1864,1069,CAL-85-1,.91736304056748363,EHT1864
EHT-1864,1069,UACC-812,.87506676508847803,EHT1864
EHT-1864,1069,CAL-51,.93421252127968557,EHT1864
EHT-1864,1069,MFM-223,.94360598994016498,EHT1864
EHT-1864,1069,CAL-148,.9465506869666922,EHT1864
EHT-1864,1069,MDA-MB-415,.92341271554243798,EHT1864
EHT-1864,1069,MDA-MB-157,.92419549605008788,EHT1864
EHT-1864,1069,BT-474,.89428320229775604,EHT1864
EHT-1864,1069,CAMA-1,.95181532289370741,EHT1864
EHT-1864,1069,MDA-MB-436,.92631960242284728,EHT1864
EHT-1864,1069,EFM-192A,.94520257523055773,EHT1864
EHT-1864,1069,HCC1428,.90502891913757932,EHT1864
EHT-1864,1069,HDQ-P1,.94650406240586116,EHT1864
EHT-1864,1069,JIMT-1,.97929972429339829,EHT1864
EHT-1864,1069,HCC1500,.97003046019968708,EHT1864
EHT-1864,1069,YMB-1-E,.92447236430563506,EHT1864
EHT-1864,1069,MDA-MB-330,.94844109724119774,EHT1864
Avagacestat,1072,HCC1954,.96583068688841867,AVAGACESTAT
Avagacestat,1072,HCC1143,.96067897759923404,AVAGACESTAT
Avagacestat,1072,HCC1187,.97787800519921897,AVAGACESTAT
Avagacestat,1072,HCC1395,.91379276461275893,AVAGACESTAT
Avagacestat,1072,HCC1599,.97888176893354473,AVAGACESTAT
Avagacestat,1072,HCC1937,.95974934636466991,AVAGACESTAT
Avagacestat,1072,HCC2157,.9840581787784487,AVAGACESTAT
Avagacestat,1072,HCC2218,.96238831399365155,AVAGACESTAT
Avagacestat,1072,HCC38,.95763649667098028,AVAGACESTAT
Avagacestat,1072,T47D,.97998526671791208,AVAGACESTAT
Avagacestat,1072,MCF7,.97996998484565501,AVAGACESTAT
Avagacestat,1072,BT-549,.96134347682382715,AVAGACESTAT
Avagacestat,1072,Hs-578-T,.91885246221455152,AVAGACESTAT
Avagacestat,1072,MDA-MB-231,.97272815282778224,AVAGACESTAT
Avagacestat,1072,BT-20,.98955668602412095,AVAGACESTAT
Avagacestat,1072,COLO-824,.95613621361497902,AVAGACESTAT
Avagacestat,1072,CAL-120,.93361731976843743,AVAGACESTAT
Avagacestat,1072,DU-4475,.95343501274989595,AVAGACESTAT
Avagacestat,1072,EFM-19,.96936494620399527,AVAGACESTAT
Avagacestat,1072,EVSA-T,.9873619348078766,AVAGACESTAT
Avagacestat,1072,HCC1419,.94656309097018054,AVAGACESTAT
Avagacestat,1072,HCC1569,.93948164581582205,AVAGACESTAT
Avagacestat,1072,HCC70,.98452515049532408,AVAGACESTAT
Avagacestat,1072,MDA-MB-175-VII,.97145939573930062,AVAGACESTAT
Avagacestat,1072,MDA-MB-361,.97169668296092704,AVAGACESTAT
Avagacestat,1072,MDA-MB-453,.98296908968043095,AVAGACESTAT
Avagacestat,1072,MDA-MB-468,.90275816811107368,AVAGACESTAT
Avagacestat,1072,MRK-nu-1,.98350319181940915,AVAGACESTAT
Avagacestat,1072,OCUB-M,.9908014641413575,AVAGACESTAT
Avagacestat,1072,UACC-893,.96640208370896974,AVAGACESTAT
Avagacestat,1072,ZR-75-30,.97234564454612737,AVAGACESTAT
Avagacestat,1072,AU565,.98165084583690843,AVAGACESTAT
Avagacestat,1072,CAL-85-1,.95290508792183004,AVAGACESTAT
Avagacestat,1072,UACC-812,.98670910789142752,AVAGACESTAT
Avagacestat,1072,CAL-51,.97026554952197153,AVAGACESTAT
Avagacestat,1072,MFM-223,.94336797041780029,AVAGACESTAT
Avagacestat,1072,CAL-148,.98835488334346455,AVAGACESTAT
Avagacestat,1072,MDA-MB-415,.97921763328514355,AVAGACESTAT
Avagacestat,1072,MDA-MB-157,.94805287903617641,AVAGACESTAT
Avagacestat,1072,BT-474,.97116745670842575,AVAGACESTAT
Avagacestat,1072,CAMA-1,.98347513207397219,AVAGACESTAT
Avagacestat,1072,BT-483,.96891812458238458,AVAGACESTAT
Avagacestat,1072,MDA-MB-436,.95841807979487104,AVAGACESTAT
Avagacestat,1072,EFM-192A,.979913027594846,AVAGACESTAT
Avagacestat,1072,HCC1428,.96705901717233256,AVAGACESTAT
Avagacestat,1072,HDQ-P1,.95886190122361836,AVAGACESTAT
Avagacestat,1072,JIMT-1,.97885046123010444,AVAGACESTAT
Avagacestat,1072,HCC1500,.98471067449278582,AVAGACESTAT
Avagacestat,1072,YMB-1-E,.92862915801570889,AVAGACESTAT
Avagacestat,1072,MDA-MB-330,.94499009219598018,AVAGACESTAT
5-Fluorouracil,1073,HCC1954,.97209381159405095,5FLUOROURACIL
5-Fluorouracil,1073,HCC1143,.93783538311286974,5FLUOROURACIL
5-Fluorouracil,1073,HCC1187,.99193937395847309,5FLUOROURACIL
5-Fluorouracil,1073,HCC1395,.97127455347097869,5FLUOROURACIL
5-Fluorouracil,1073,HCC1599,.95264358864493948,5FLUOROURACIL
5-Fluorouracil,1073,HCC1937,.95173402627968873,5FLUOROURACIL
5-Fluorouracil,1073,HCC2157,.96249971977834381,5FLUOROURACIL
5-Fluorouracil,1073,HCC2218,.98868448501264472,5FLUOROURACIL
5-Fluorouracil,1073,HCC38,.89593557402964175,5FLUOROURACIL
5-Fluorouracil,1073,T47D,.94748200576769093,5FLUOROURACIL
5-Fluorouracil,1073,MCF7,.86079887961681545,5FLUOROURACIL
5-Fluorouracil,1073,BT-549,.92245444831203272,5FLUOROURACIL
5-Fluorouracil,1073,Hs-578-T,.93458044911682492,5FLUOROURACIL
5-Fluorouracil,1073,MDA-MB-231,.9305682167414473,5FLUOROURACIL
5-Fluorouracil,1073,BT-20,.97955058998284006,5FLUOROURACIL
5-Fluorouracil,1073,COLO-824,.96932272119706631,5FLUOROURACIL
5-Fluorouracil,1073,CAL-120,.9501861173054883,5FLUOROURACIL
5-Fluorouracil,1073,DU-4475,.81706872431542266,5FLUOROURACIL
5-Fluorouracil,1073,EFM-19,.92608107439655585,5FLUOROURACIL
5-Fluorouracil,1073,EVSA-T,.98293205334997502,5FLUOROURACIL
5-Fluorouracil,1073,HCC1419,.9881194116141957,5FLUOROURACIL
5-Fluorouracil,1073,HCC1569,.95187274306367509,5FLUOROURACIL
5-Fluorouracil,1073,HCC70,.97675411055114036,5FLUOROURACIL
5-Fluorouracil,1073,MDA-MB-175-VII,.93035294114853628,5FLUOROURACIL
5-Fluorouracil,1073,MDA-MB-361,.98410687314014078,5FLUOROURACIL
5-Fluorouracil,1073,MDA-MB-453,.87586697418355219,5FLUOROURACIL
5-Fluorouracil,1073,MDA-MB-468,.94788402388972226,5FLUOROURACIL
5-Fluorouracil,1073,MRK-nu-1,.85707071005514635,5FLUOROURACIL
5-Fluorouracil,1073,OCUB-M,.97476453572049726,5FLUOROURACIL
Serdemetan,1133,CAL-85-1,.94770367932716715,SERDEMETAN
Serdemetan,1133,UACC-812,.94343356281160107,SERDEMETAN
Serdemetan,1133,CAL-51,.95788620001471525,SERDEMETAN
Serdemetan,1133,MFM-223,.97040082548465612,SERDEMETAN
Serdemetan,1133,CAL-148,.85582841261630316,SERDEMETAN
Serdemetan,1133,MDA-MB-415,.97549252265147623,SERDEMETAN
Serdemetan,1133,MDA-MB-157,.97573273016734696,SERDEMETAN
Serdemetan,1133,BT-474,.96052154762700026,SERDEMETAN
Serdemetan,1133,CAMA-1,.9699532874009601,SERDEMETAN
Serdemetan,1133,BT-483,.91273418636896686,SERDEMETAN
Serdemetan,1133,MDA-MB-436,.9716858289066449,SERDEMETAN
Serdemetan,1133,EFM-192A,.94841886657271157,SERDEMETAN
Serdemetan,1133,HCC1428,.96324894739104217,SERDEMETAN
Serdemetan,1133,HDQ-P1,.95137816191493063,SERDEMETAN
Serdemetan,1133,JIMT-1,.95578014864488303,SERDEMETAN
Serdemetan,1133,HCC1500,.98199233294322708,SERDEMETAN
Serdemetan,1133,YMB-1-E,.91219235540487864,SERDEMETAN
Serdemetan,1133,MDA-MB-330,.95165980300179642,SERDEMETAN
TW 37,1149,HCC1395,.87249387414245883,TW37
TW 37,1149,HCC38,.76404520589804603,TW37
TW 37,1149,BT-549,.85965069600426736,TW37
TW 37,1149,Hs-578-T,.7501635210393699,TW37
TW 37,1149,MDA-MB-231,.85731803670182771,TW37
TW 37,1149,EFM-19,.72574670971973843,TW37
TW 37,1149,HCC70,.89278818604835741,TW37
TW 37,1149,MDA-MB-175-VII,.95401933718730492,TW37
TW 37,1149,MDA-MB-453,.87847214222839465,TW37
TW 37,1149,MDA-MB-468,.81431711187708888,TW37
TW 37,1149,MRK-nu-1,.72889051097808366,TW37
TW 37,1149,OCUB-M,.84688886419243836,TW37
TW 37,1149,ZR-75-30,.91251004597173302,TW37
TW 37,1149,CAL-85-1,.83956624930054646,TW37
TW 37,1149,UACC-812,.91228074914182444,TW37
TW 37,1149,MFM-223,.70619527669936899,TW37
TW 37,1149,MDA-MB-415,.83294938034759713,TW37
TW 37,1149,MDA-MB-157,.84832144425121536,TW37
TW 37,1149,CAMA-1,.70187941728655256,TW37
TW 37,1149,BT-483,.94061763910274232,TW37
TW 37,1149,MDA-MB-436,.84836893609789477,TW37
Erlotinib,1168,HCC1954,.96535096251061447,ERLOTINIB
Erlotinib,1168,HCC1143,.92172255664881531,ERLOTINIB
Erlotinib,1168,HCC1187,.96751489268589141,ERLOTINIB
Erlotinib,1168,HCC1395,.96552119630994915,ERLOTINIB
Erlotinib,1168,HCC1599,.96397413746223726,ERLOTINIB
Erlotinib,1168,HCC1937,.92887442629286587,ERLOTINIB
Erlotinib,1168,HCC2157,.96569833342075329,ERLOTINIB
Erlotinib,1168,HCC2218,.91972082987430837,ERLOTINIB
Erlotinib,1168,HCC38,.98018574219997789,ERLOTINIB
Erlotinib,1168,T47D,.95762528988925721,ERLOTINIB
Erlotinib,1168,MCF7,.97261046272058693,ERLOTINIB
Erlotinib,1168,BT-549,.97427074669497704,ERLOTINIB
Erlotinib,1168,Hs-578-T,.97207558624969648,ERLOTINIB
Erlotinib,1168,MDA-MB-231,.97582000748703968,ERLOTINIB
Erlotinib,1168,BT-20,.98145482546723284,ERLOTINIB
Erlotinib,1168,COLO-824,.93421143281664831,ERLOTINIB
Erlotinib,1168,CAL-120,.94757226460023869,ERLOTINIB
Erlotinib,1168,DU-4475,.97533668868136014,ERLOTINIB
Erlotinib,1168,EFM-19,.97622228567649028,ERLOTINIB
Erlotinib,1168,EVSA-T,.96469892680400349,ERLOTINIB
Erlotinib,1168,HCC1419,.96460850862433223,ERLOTINIB
Erlotinib,1168,HCC1569,.94314731768899329,ERLOTINIB
Erlotinib,1168,HCC70,.96982960339961077,ERLOTINIB
Erlotinib,1168,MDA-MB-175-VII,.75286424459792489,ERLOTINIB
Erlotinib,1168,MDA-MB-361,.96052403475915471,ERLOTINIB
Erlotinib,1168,MDA-MB-453,.96677560235204063,ERLOTINIB
Erlotinib,1168,MDA-MB-468,.92913769577843519,ERLOTINIB
Erlotinib,1168,MRK-nu-1,.98458085290358222,ERLOTINIB
Erlotinib,1168,OCUB-M,.97989819482674445,ERLOTINIB
Erlotinib,1168,UACC-893,.83898643948873519,ERLOTINIB
Erlotinib,1168,ZR-75-30,.97228029750603884,ERLOTINIB
Erlotinib,1168,AU565,.94437141668622393,ERLOTINIB
Erlotinib,1168,CAL-85-1,.97813483146204316,ERLOTINIB
Erlotinib,1168,UACC-812,.98655070874940221,ERLOTINIB
Erlotinib,1168,CAL-51,.95599032927980065,ERLOTINIB
Erlotinib,1168,MFM-223,.96290242321751418,ERLOTINIB
Erlotinib,1168,CAL-148,.96734642967301787,ERLOTINIB
Erlotinib,1168,MDA-MB-415,.98038115286686223,ERLOTINIB
Erlotinib,1168,MDA-MB-157,.9779153067480032,ERLOTINIB
Erlotinib,1168,BT-474,.93701198806746411,ERLOTINIB
Erlotinib,1168,CAMA-1,.98429510982406709,ERLOTINIB
Erlotinib,1168,BT-483,.95572087730254618,ERLOTINIB
Erlotinib,1168,MDA-MB-436,.9741225313819355,ERLOTINIB
Erlotinib,1168,EFM-192A,.94009415514942873,ERLOTINIB
Erlotinib,1168,HCC1428,.96734057223798475,ERLOTINIB
Erlotinib,1168,HDQ-P1,.8305247974210006,ERLOTINIB
Erlotinib,1168,JIMT-1,.97588474566329775,ERLOTINIB
Erlotinib,1168,HCC1500,.97627089375461784,ERLOTINIB
Erlotinib,1168,YMB-1-E,.9856823634857067,ERLOTINIB
Erlotinib,1168,MDA-MB-330,.85127863818975635,ERLOTINIB
CCT-018159,1170,HCC1599,.96865749840905213,CCT018159
CCT-018159,1170,HCC2218,.87158238580980718,CCT018159
CCT-018159,1170,HCC1569,.93961828828154648,CCT018159
CCT-018159,1170,UACC-893,.96251718981951973,CCT018159
CCT-018159,1170,YMB-1-E,.97385589728586475,CCT018159
CCT-018159,1170,MDA-MB-330,.78609533499424389,CCT018159
Rucaparib,1175,HCC1954,.97625032086041941,RUCAPARIB
Rucaparib,1175,HCC1143,.97726396697948337,RUCAPARIB
Rucaparib,1175,HCC1187,.97393952911081771,RUCAPARIB
Rucaparib,1175,HCC1395,.95570558354875401,RUCAPARIB
Rucaparib,1175,HCC1599,.97888008910033664,RUCAPARIB
Rucaparib,1175,HCC1937,.97870490138716004,RUCAPARIB
Rucaparib,1175,HCC2157,.98519025703149332,RUCAPARIB
Rucaparib,1175,HCC2218,.98825924472641669,RUCAPARIB
Rucaparib,1175,HCC38,.96544945700448759,RUCAPARIB
Rucaparib,1175,T47D,.96887315698680154,RUCAPARIB
Rucaparib,1175,MCF7,.9722291192942607,RUCAPARIB
Rucaparib,1175,BT-549,.97706199751453049,RUCAPARIB
Rucaparib,1175,Hs-578-T,.96791832895611896,RUCAPARIB
Rucaparib,1175,MDA-MB-231,.96284082206916988,RUCAPARIB
Rucaparib,1175,BT-20,.97890635553522154,RUCAPARIB
Rucaparib,1175,COLO-824,.98379757442390048,RUCAPARIB
Rucaparib,1175,CAL-120,.93327893183465138,RUCAPARIB
Rucaparib,1175,DU-4475,.90695601357234712,RUCAPARIB
Rucaparib,1175,EFM-19,.9825339201930493,RUCAPARIB
Rucaparib,1175,EVSA-T,.97331279623072964,RUCAPARIB
Rucaparib,1175,HCC1419,.97385015204118974,RUCAPARIB
Rucaparib,1175,HCC1569,.98220575271525412,RUCAPARIB
Rucaparib,1175,HCC70,.96591844330703347,RUCAPARIB
Rucaparib,1175,MDA-MB-175-VII,.96563045160231475,RUCAPARIB
Rucaparib,1175,MDA-MB-361,.94832945272207725,RUCAPARIB
Rucaparib,1175,MDA-MB-453,.97954830284047301,RUCAPARIB
Rucaparib,1175,MDA-MB-468,.96440642784877595,RUCAPARIB
Rucaparib,1175,MRK-nu-1,.96492226012376903,RUCAPARIB
Rucaparib,1175,OCUB-M,.95647322925872291,RUCAPARIB
Rucaparib,1175,UACC-893,.98126125325410696,RUCAPARIB
Rucaparib,1175,ZR-75-30,.97572045199952351,RUCAPARIB
Rucaparib,1175,AU565,.98044530231032478,RUCAPARIB
Rucaparib,1175,CAL-85-1,.94712992871276669,RUCAPARIB
Rucaparib,1175,UACC-812,.96542431289143349,RUCAPARIB
Rucaparib,1175,CAL-51,.97665357349059612,RUCAPARIB
Rucaparib,1175,MFM-223,.96396249007122103,RUCAPARIB
Rucaparib,1175,CAL-148,.9600217467683122,RUCAPARIB
Rucaparib,1175,MDA-MB-415,.97604437160892754,RUCAPARIB
Rucaparib,1175,MDA-MB-157,.97482150209417329,RUCAPARIB
Rucaparib,1175,BT-474,.94929662948603033,RUCAPARIB
Rucaparib,1175,CAMA-1,.96028699803454076,RUCAPARIB
Rucaparib,1175,BT-483,.96509998908588268,RUCAPARIB
Rucaparib,1175,MDA-MB-436,.96445553047631505,RUCAPARIB
Rucaparib,1175,EFM-192A,.97846905743039736,RUCAPARIB
Rucaparib,1175,HCC1428,.96884115805806958,RUCAPARIB
Rucaparib,1175,HDQ-P1,.96328636997272876,RUCAPARIB
Rucaparib,1175,JIMT-1,.98121057770824149,RUCAPARIB
Rucaparib,1175,HCC1500,.98134013948287191,RUCAPARIB
Rucaparib,1175,YMB-1-E,.98106574066004026,RUCAPARIB
Rucaparib,1175,MDA-MB-330,.95089898977694232,RUCAPARIB
Niraparib,1177,HCC1954,.98799412511669238,NIRAPARIB
Niraparib,1177,HCC1143,.97736332397411518,NIRAPARIB
Niraparib,1177,HCC1187,.96817132754132307,NIRAPARIB
Niraparib,1177,HCC1599,.90781585275808463,NIRAPARIB
Niraparib,1177,HCC1937,.98255659662707773,NIRAPARIB
Niraparib,1177,HCC2157,.98984758084708546,NIRAPARIB
Niraparib,1177,HCC2218,.97113317716769121,NIRAPARIB
Niraparib,1177,HCC38,.98209009732776664,NIRAPARIB
Niraparib,1177,T47D,.98475059728295622,NIRAPARIB
Niraparib,1177,MCF7,.9725663006906311,NIRAPARIB
Niraparib,1177,BT-549,.9575707785519163,NIRAPARIB
Niraparib,1177,Hs-578-T,.97261053956719079,NIRAPARIB
Niraparib,1177,MDA-MB-231,.91845996615544823,NIRAPARIB
Niraparib,1177,BT-20,.98989805240271822,NIRAPARIB
Niraparib,1177,COLO-824,.98147514183281126,NIRAPARIB
Niraparib,1177,CAL-120,.96354966588259383,NIRAPARIB
Niraparib,1177,DU-4475,.86415999130696308,NIRAPARIB
Niraparib,1177,EFM-19,.97289531026885978,NIRAPARIB
Niraparib,1177,EVSA-T,.98084631581848225,NIRAPARIB
Niraparib,1177,HCC1419,.98952392665503686,NIRAPARIB
Niraparib,1177,HCC1569,.95100864352070069,NIRAPARIB
Niraparib,1177,HCC70,.98687667763431219,NIRAPARIB
Niraparib,1177,MDA-MB-361,.9774167776027024,NIRAPARIB
Niraparib,1177,MDA-MB-453,.90497380420610773,NIRAPARIB
Niraparib,1177,MDA-MB-468,.95554629484681597,NIRAPARIB
Niraparib,1177,MRK-nu-1,.98051790722394072,NIRAPARIB
Niraparib,1177,OCUB-M,.98791532645611912,NIRAPARIB
Niraparib,1177,UACC-893,.98260764482099894,NIRAPARIB
Niraparib,1177,ZR-75-30,.93900684002666512,NIRAPARIB
Niraparib,1177,AU565,.97553517786273947,NIRAPARIB
Niraparib,1177,CAL-85-1,.98098806352142709,NIRAPARIB
Niraparib,1177,CAL-51,.90922340758772591,NIRAPARIB
Niraparib,1177,MFM-223,.94889892604936188,NIRAPARIB
Niraparib,1177,MDA-MB-415,.98302399976049948,NIRAPARIB
Niraparib,1177,MDA-MB-157,.97291504636516624,NIRAPARIB
Niraparib,1177,BT-474,.95450788019366539,NIRAPARIB
Niraparib,1177,CAMA-1,.97956927367285607,NIRAPARIB
Niraparib,1177,MDA-MB-436,.97935261871701429,NIRAPARIB
Niraparib,1177,EFM-192A,.97787001180629218,NIRAPARIB
Niraparib,1177,HCC1428,.9626744116103062,NIRAPARIB
Niraparib,1177,HDQ-P1,.97388531817984691,NIRAPARIB
Niraparib,1177,JIMT-1,.98828135838642694,NIRAPARIB
Niraparib,1177,HCC1500,.9877662932026694,NIRAPARIB
Niraparib,1177,YMB-1-E,.93290389134439733,NIRAPARIB
Niraparib,1177,MDA-MB-330,.973526540471774,NIRAPARIB
MK-1775,1179,HCC1954,.82791120640113258,MK1775
MK-1775,1179,HCC1143,.71103684461787331,MK1775
MK-1775,1179,HCC1187,.8338036501154944,MK1775
